id,lon,lat,number,structural,retrofitted,taxonomy
a6757,88.03882,26.68617,2554.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6758,86.16382,26.68617,2555.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6759,81.36382,28.18617,2559.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6760,81.58882,28.11117,2568.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6761,84.88882,27.13617,2571.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6762,85.86382,26.76117,2571.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6763,86.46382,26.61117,2579.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6764,84.21382,27.58617,2592.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6765,85.33882,26.98617,2618.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6766,83.68882,28.18617,2619.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6767,87.36382,26.46117,2622.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6768,87.36382,26.61117,2634.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6769,85.33882,26.83617,2634.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6770,83.31382,27.51117,2676.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6771,88.03882,26.53617,2684.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6772,85.56382,27.66117,2686.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6773,86.01382,26.76117,2690.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6774,83.76382,27.51117,2692.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6775,85.18882,26.98617,2709.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6776,81.58882,28.56117,2717.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6777,83.83882,28.11117,2735.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6778,85.93882,26.83617,2736.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6779,86.08882,27.36117,2755.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6780,86.08882,26.68617,2810.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6781,85.11382,27.88617,2824.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6782,84.43882,28.11117,2827.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6783,83.61382,27.51117,2839.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6784,83.83882,27.43617,2840.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6785,85.63882,26.98617,2848.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6786,85.71382,26.83617,2866.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6787,87.96382,26.61117,2866.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6788,84.81382,27.06117,2871.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6789,85.41382,26.83617,2895.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6790,85.26382,26.83617,2902.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6791,85.48882,26.91117,2906.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6792,84.06382,27.58617,2960.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6793,84.06382,28.03617,2971.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6794,85.11382,26.91117,2977.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6795,87.43882,26.53617,3000.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6796,83.38882,27.51117,3018.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6797,86.61382,26.61117,3026.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6798,81.06382,28.48617,3077.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6799,87.96382,26.68617,3081.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6800,85.03882,26.98617,3101.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6801,85.03882,27.06117,3148.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6802,85.48882,26.83617,3170.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6803,85.56382,26.98617,3207.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6804,83.08882,28.03617,3231.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6805,86.83882,26.53617,3293.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6806,85.33882,26.91117,3448.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6807,85.86382,26.68617,3505.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6808,83.31382,27.43617,3526.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6809,86.46382,26.76117,3580.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6810,81.66382,28.11117,3629.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6811,85.11382,26.98617,3760.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6812,85.18882,26.91117,3860.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6813,86.23882,26.68617,3870.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6814,86.46382,26.68617,3980.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6815,85.11382,27.06117,4040.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6816,86.08882,26.76117,4080.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6817,85.78882,26.68617,4640.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6818,85.56382,27.58617,5604.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6819,85.33882,27.58617,7353.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6820,85.30417,27.7625,19555.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6821,85.30417,27.6875,15712.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6822,87.25417,26.4875,6958.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6823,83.95417,28.2125,6365.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6824,85.37917,27.6875,5921.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6825,83.42917,27.5375,4179.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6826,85.30417,27.6125,3959.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6827,84.40417,27.6875,3195.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6828,85.52917,27.6125,3017.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6829,84.85417,27.0125,2931.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6830,85.45417,27.6875,2456.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6831,86.72917,26.5625,2344.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6832,85.22917,27.6875,2232.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6833,85.90417,26.7125,2183.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6834,83.42917,27.6875,2082.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6835,85.37917,27.7625,1992.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6836,81.62917,28.0625,1692.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6837,85.00417,27.0125,1670.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6838,87.25417,26.5625,1644.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6839,88.07917,26.5625,1640.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6840,87.25417,26.4125,1583.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6841,87.32917,26.4875,1412.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6842,81.32917,28.2125,1378.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6843,86.50417,26.7125,1281.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6844,81.10417,28.5125,1229.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6845,83.50417,27.5375,1223.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6846,83.05417,27.5375,1181.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6847,84.92917,27.0875,1173.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6848,80.12917,29.0375,1139.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6849,84.92917,27.0125,1111.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6850,84.02917,28.2125,1110.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6851,85.97917,26.7125,1082.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6852,82.30417,28.1375,1026.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6853,87.70417,26.6375,1010.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6854,85.82917,26.6375,949.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6855,85.00417,27.1625,782.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6856,84.47917,27.6875,771.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6857,85.07917,27.3875,696.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6858,80.95417,29.2625,629.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6859,85.30417,26.7875,615.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6860,87.25417,26.7875,609.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6861,85.45417,27.7625,514.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6862,85.00417,27.3875,489.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6863,86.65417,26.7875,474.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6864,80.35417,28.8875,353.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6865,87.17917,26.8625,350.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6866,85.37917,27.6125,346.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6867,83.50417,27.6875,293.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6868,82.90417,27.6875,292.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6869,85.07917,27.4625,290.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6870,85.90417,27.2375,259.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6871,86.57917,26.7875,159.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a6872,83.31382,29.46117,1.0,11340.0,5670.0,Wood
a6873,83.31382,29.23617,1.0,11340.0,5670.0,Wood
a6874,83.53882,29.08617,1.0,11340.0,5670.0,Wood
a6875,80.68882,28.93617,1.0,11340.0,5670.0,Wood
a6876,83.53882,29.01117,1.0,11340.0,5670.0,Wood
a6877,81.13882,28.78617,1.0,11340.0,5670.0,Wood
a6878,83.98882,28.48617,1.0,11340.0,5670.0,Wood
a6879,83.23882,29.38617,1.0,11340.0,5670.0,Wood
a6880,83.01382,29.08617,1.0,11340.0,5670.0,Wood
a6881,83.31382,28.71117,1.0,11340.0,5670.0,Wood
a6882,86.91382,27.73617,1.0,11340.0,5670.0,Wood
a6883,83.16382,29.31117,1.0,11340.0,5670.0,Wood
a6884,80.61382,28.93617,1.0,11340.0,5670.0,Wood
a6885,83.91382,29.01117,1.0,11340.0,5670.0,Wood
a6886,82.03882,30.28617,1.0,11340.0,5670.0,Wood
a6887,83.38882,29.31117,1.0,11340.0,5670.0,Wood
a6888,80.68882,28.86117,1.0,11340.0,5670.0,Wood
a6889,83.46382,28.71117,1.0,11340.0,5670.0,Wood
a6890,84.13882,28.41117,1.0,11340.0,5670.0,Wood
a6891,83.08882,29.16117,1.0,11340.0,5670.0,Wood
a6892,84.13882,28.78617,1.0,11340.0,5670.0,Wood
a6893,85.11382,28.33617,1.0,11340.0,5670.0,Wood
a6894,84.06382,29.01117,1.0,11340.0,5670.0,Wood
a6895,83.01382,29.61117,1.0,11340.0,5670.0,Wood
a6896,86.83882,27.73617,2.0,11340.0,5670.0,Wood
a6897,84.36382,28.78617,2.0,11340.0,5670.0,Wood
a6898,84.13882,28.56117,2.0,11340.0,5670.0,Wood
a6899,83.16382,29.01117,2.0,11340.0,5670.0,Wood
a6900,83.01382,29.23617,2.0,11340.0,5670.0,Wood
a6901,82.86382,28.86117,2.0,11340.0,5670.0,Wood
a6902,85.03882,28.56117,2.0,11340.0,5670.0,Wood
a6903,86.08882,28.03617,2.0,11340.0,5670.0,Wood
a6904,83.31382,28.78617,2.0,11340.0,5670.0,Wood
a6905,81.88882,28.18617,2.0,11340.0,5670.0,Wood
a6906,83.23882,29.31117,2.0,11340.0,5670.0,Wood
a6907,84.13882,29.16117,2.0,11340.0,5670.0,Wood
a6908,84.21382,28.78617,2.0,11340.0,5670.0,Wood
a6909,86.83882,27.96117,2.0,11340.0,5670.0,Wood
a6910,87.58882,27.73617,2.0,11340.0,5670.0,Wood
a6911,82.48882,29.98617,2.0,11340.0,5670.0,Wood
a6912,83.31382,28.93617,2.0,11340.0,5670.0,Wood
a6913,81.96382,30.06117,2.0,11340.0,5670.0,Wood
a6914,82.93882,29.08617,2.0,11340.0,5670.0,Wood
a6915,80.98882,28.78617,2.0,11340.0,5670.0,Wood
a6916,84.73882,28.48617,2.0,11340.0,5670.0,Wood
a6917,87.06382,27.73617,2.0,11340.0,5670.0,Wood
a6918,83.16382,29.23617,2.0,11340.0,5670.0,Wood
a6919,84.06382,28.41117,2.0,11340.0,5670.0,Wood
a6920,85.18882,28.33617,2.0,11340.0,5670.0,Wood
a6921,82.63882,29.76117,2.0,11340.0,5670.0,Wood
a6922,83.46382,29.08617,2.0,11340.0,5670.0,Wood
a6923,83.98882,28.41117,2.0,11340.0,5670.0,Wood
a6924,85.03882,28.33617,2.0,11340.0,5670.0,Wood
a6925,87.06382,27.66117,2.0,11340.0,5670.0,Wood
a6926,81.88882,30.06117,2.0,11340.0,5670.0,Wood
a6927,83.91382,29.31117,2.0,11340.0,5670.0,Wood
a6928,83.23882,29.01117,2.0,11340.0,5670.0,Wood
a6929,83.98882,28.78617,2.0,11340.0,5670.0,Wood
a6930,82.11382,30.13617,2.0,11340.0,5670.0,Wood
a6931,83.68882,28.93617,2.0,11340.0,5670.0,Wood
a6932,83.91382,28.86117,2.0,11340.0,5670.0,Wood
a6933,83.91382,28.71117,2.0,11340.0,5670.0,Wood
a6934,83.91382,28.48617,2.0,11340.0,5670.0,Wood
a6935,81.13882,29.83617,2.0,11340.0,5670.0,Wood
a6936,83.08882,29.23617,2.0,11340.0,5670.0,Wood
a6937,82.93882,28.86117,2.0,11340.0,5670.0,Wood
a6938,84.06382,29.16117,2.0,11340.0,5670.0,Wood
a6939,83.23882,28.93617,2.0,11340.0,5670.0,Wood
a6940,84.58882,27.43617,2.0,11340.0,5670.0,Wood
a6941,87.13882,27.66117,2.0,11340.0,5670.0,Wood
a6942,81.81382,30.28617,3.0,11340.0,5670.0,Wood
a6943,82.78882,29.08617,3.0,11340.0,5670.0,Wood
a6944,82.63882,27.73617,3.0,11340.0,5670.0,Wood
a6945,82.71382,29.16117,3.0,11340.0,5670.0,Wood
a6946,84.51382,28.48617,3.0,11340.0,5670.0,Wood
a6947,83.01382,29.16117,3.0,11340.0,5670.0,Wood
a6948,81.36382,28.56117,3.0,11340.0,5670.0,Wood
a6949,83.23882,29.23617,3.0,11340.0,5670.0,Wood
a6950,84.13882,29.23617,3.0,11340.0,5670.0,Wood
a6951,84.66382,28.71117,3.0,11340.0,5670.0,Wood
a6952,82.03882,30.21117,3.0,11340.0,5670.0,Wood
a6953,83.01382,29.01117,3.0,11340.0,5670.0,Wood
a6954,82.63882,29.31117,3.0,11340.0,5670.0,Wood
a6955,83.98882,29.08617,3.0,11340.0,5670.0,Wood
a6956,88.03882,27.58617,3.0,11340.0,5670.0,Wood
a6957,81.96382,30.28617,3.0,11340.0,5670.0,Wood
a6958,82.78882,29.23617,3.0,11340.0,5670.0,Wood
a6959,83.31382,29.01117,3.0,11340.0,5670.0,Wood
a6960,84.96382,28.41117,3.0,11340.0,5670.0,Wood
a6961,82.78882,29.31117,3.0,11340.0,5670.0,Wood
a6962,83.46382,29.01117,3.0,11340.0,5670.0,Wood
a6963,81.51382,29.98617,3.0,11340.0,5670.0,Wood
a6964,83.16382,29.53617,3.0,11340.0,5670.0,Wood
a6965,83.61382,28.93617,3.0,11340.0,5670.0,Wood
a6966,87.13882,27.73617,3.0,11340.0,5670.0,Wood
a6967,81.43882,30.06117,3.0,11340.0,5670.0,Wood
a6968,83.91382,28.41117,3.0,11340.0,5670.0,Wood
a6969,81.51382,30.28617,3.0,11340.0,5670.0,Wood
a6970,82.18882,29.98617,3.0,11340.0,5670.0,Wood
a6971,82.56382,29.16117,3.0,11340.0,5670.0,Wood
a6972,83.68882,28.63617,3.0,11340.0,5670.0,Wood
a6973,87.58882,27.81117,3.0,11340.0,5670.0,Wood
a6974,83.08882,29.31117,3.0,11340.0,5670.0,Wood
a6975,87.51382,27.58617,3.0,11340.0,5670.0,Wood
a6976,82.93882,29.61117,3.0,11340.0,5670.0,Wood
a6977,84.28882,28.48617,3.0,11340.0,5670.0,Wood
a6978,87.13882,27.81117,3.0,11340.0,5670.0,Wood
a6979,81.58882,30.13617,3.0,11340.0,5670.0,Wood
a6980,81.96382,30.13617,3.0,11340.0,5670.0,Wood
a6981,81.66382,30.13617,3.0,11340.0,5670.0,Wood
a6982,81.58882,28.33617,3.0,11340.0,5670.0,Wood
a6983,87.21382,27.73617,3.0,11340.0,5670.0,Wood
a6984,81.43882,28.56117,3.0,11340.0,5670.0,Wood
a6985,82.86382,29.23617,3.0,11340.0,5670.0,Wood
a6986,83.38882,29.01117,3.0,11340.0,5670.0,Wood
a6987,84.58882,28.41117,3.0,11340.0,5670.0,Wood
a6988,86.38882,27.96117,3.0,11340.0,5670.0,Wood
a6989,80.38882,29.01117,3.0,11340.0,5670.0,Wood
a6990,81.96382,28.11117,3.0,11340.0,5670.0,Wood
a6991,85.86382,28.11117,3.0,11340.0,5670.0,Wood
a6992,81.28882,30.06117,3.0,11340.0,5670.0,Wood
a6993,82.86382,29.61117,3.0,11340.0,5670.0,Wood
a6994,83.98882,29.31117,3.0,11340.0,5670.0,Wood
a6995,83.01382,29.31117,4.0,11340.0,5670.0,Wood
a6996,83.46382,28.93617,4.0,11340.0,5670.0,Wood
a6997,86.76382,27.96117,4.0,11340.0,5670.0,Wood
a6998,85.71382,28.18617,4.0,11340.0,5670.0,Wood
a6999,84.66382,28.33617,4.0,11340.0,5670.0,Wood
a7000,82.86382,29.31117,4.0,11340.0,5670.0,Wood
a7001,82.63882,29.16117,4.0,11340.0,5670.0,Wood
a7002,84.13882,28.71117,4.0,11340.0,5670.0,Wood
a7003,83.76382,28.71117,4.0,11340.0,5670.0,Wood
a7004,87.06382,27.58617,4.0,11340.0,5670.0,Wood
a7005,82.86382,29.38617,4.0,11340.0,5670.0,Wood
a7006,86.83882,27.81117,4.0,11340.0,5670.0,Wood
a7007,80.83882,28.86117,4.0,11340.0,5670.0,Wood
a7008,83.08882,29.01117,4.0,11340.0,5670.0,Wood
a7009,83.38882,29.08617,4.0,11340.0,5670.0,Wood
a7010,81.43882,28.48617,4.0,11340.0,5670.0,Wood
a7011,81.51382,30.36117,4.0,11340.0,5670.0,Wood
a7012,84.06382,29.23617,4.0,11340.0,5670.0,Wood
a7013,82.78882,29.16117,4.0,11340.0,5670.0,Wood
a7014,84.21382,28.41117,4.0,11340.0,5670.0,Wood
a7015,80.76382,28.86117,4.0,11340.0,5670.0,Wood
a7016,83.91382,28.78617,4.0,11340.0,5670.0,Wood
a7017,83.31382,29.16117,4.0,11340.0,5670.0,Wood
a7018,81.58882,29.76117,5.0,11340.0,5670.0,Wood
a7019,82.71382,27.73617,5.0,11340.0,5670.0,Wood
a7020,80.98882,28.86117,5.0,11340.0,5670.0,Wood
a7021,81.96382,30.21117,5.0,11340.0,5670.0,Wood
a7022,85.11382,28.41117,5.0,11340.0,5670.0,Wood
a7023,81.36382,29.83617,5.0,11340.0,5670.0,Wood
a7024,83.76382,28.93617,5.0,11340.0,5670.0,Wood
a7025,83.01382,29.53617,5.0,11340.0,5670.0,Wood
a7026,81.73882,29.91117,5.0,11340.0,5670.0,Wood
a7027,87.43882,27.66117,5.0,11340.0,5670.0,Wood
a7028,88.03882,27.51117,5.0,11340.0,5670.0,Wood
a7029,81.73882,30.13617,5.0,11340.0,5670.0,Wood
a7030,83.53882,28.93617,5.0,11340.0,5670.0,Wood
a7031,86.53882,27.73617,5.0,11340.0,5670.0,Wood
a7032,82.33882,29.98617,5.0,11340.0,5670.0,Wood
a7033,81.88882,29.46117,5.0,11340.0,5670.0,Wood
a7034,86.61382,27.96117,5.0,11340.0,5670.0,Wood
a7035,86.91382,27.66117,5.0,11340.0,5670.0,Wood
a7036,84.51382,28.63617,5.0,11340.0,5670.0,Wood
a7037,82.41382,29.76117,5.0,11340.0,5670.0,Wood
a7038,85.03882,28.41117,5.0,11340.0,5670.0,Wood
a7039,82.41382,29.83617,5.0,11340.0,5670.0,Wood
a7040,84.81382,28.41117,6.0,11340.0,5670.0,Wood
a7041,81.66382,29.98617,6.0,11340.0,5670.0,Wood
a7042,81.36382,30.13617,6.0,11340.0,5670.0,Wood
a7043,83.16382,29.38617,6.0,11340.0,5670.0,Wood
a7044,84.06382,29.08617,6.0,11340.0,5670.0,Wood
a7045,84.21382,28.33617,6.0,11340.0,5670.0,Wood
a7046,82.93882,29.31117,6.0,11340.0,5670.0,Wood
a7047,83.31382,28.63617,6.0,11340.0,5670.0,Wood
a7048,85.18882,28.26117,6.0,11340.0,5670.0,Wood
a7049,87.51382,27.81117,6.0,11340.0,5670.0,Wood
a7050,82.93882,29.23617,6.0,11340.0,5670.0,Wood
a7051,83.23882,29.46117,6.0,11340.0,5670.0,Wood
a7052,81.43882,28.41117,6.0,11340.0,5670.0,Wood
a7053,82.03882,30.06117,6.0,11340.0,5670.0,Wood
a7054,82.03882,30.13617,6.0,11340.0,5670.0,Wood
a7055,81.58882,29.83617,6.0,11340.0,5670.0,Wood
a7056,84.58882,28.71117,6.0,11340.0,5670.0,Wood
a7057,83.76382,28.56117,6.0,11340.0,5670.0,Wood
a7058,86.46382,27.88617,6.0,11340.0,5670.0,Wood
a7059,83.16382,29.08617,6.0,11340.0,5670.0,Wood
a7060,81.13882,28.71117,6.0,11340.0,5670.0,Wood
a7061,87.51382,27.66117,7.0,11340.0,5670.0,Wood
a7062,84.66382,27.43617,7.0,11340.0,5670.0,Wood
a7063,86.61382,27.81117,7.0,11340.0,5670.0,Wood
a7064,83.01382,29.38617,7.0,11340.0,5670.0,Wood
a7065,82.71382,29.23617,7.0,11340.0,5670.0,Wood
a7066,83.76382,28.63617,7.0,11340.0,5670.0,Wood
a7067,82.03882,27.96117,7.0,11340.0,5670.0,Wood
a7068,83.16382,28.93617,7.0,11340.0,5670.0,Wood
a7069,85.71382,28.11117,7.0,11340.0,5670.0,Wood
a7070,85.78882,28.11117,7.0,11340.0,5670.0,Wood
a7071,84.96382,28.26117,7.0,11340.0,5670.0,Wood
a7072,84.73882,27.43617,7.0,11340.0,5670.0,Wood
a7073,83.76382,28.41117,7.0,11340.0,5670.0,Wood
a7074,86.68882,27.96117,7.0,11340.0,5670.0,Wood
a7075,82.63882,27.96117,7.0,11340.0,5670.0,Wood
a7076,83.98882,28.93617,7.0,11340.0,5670.0,Wood
a7077,85.63882,28.11117,7.0,11340.0,5670.0,Wood
a7078,81.58882,30.28617,7.0,11340.0,5670.0,Wood
a7079,86.76382,27.73617,7.0,11340.0,5670.0,Wood
a7080,84.58882,28.26117,7.0,11340.0,5670.0,Wood
a7081,83.76382,28.48617,7.0,11340.0,5670.0,Wood
a7082,86.61382,27.88617,7.0,11340.0,5670.0,Wood
a7083,83.31382,29.31117,8.0,11340.0,5670.0,Wood
a7084,84.96382,28.33617,8.0,11340.0,5670.0,Wood
a7085,82.86382,29.08617,8.0,11340.0,5670.0,Wood
a7086,83.53882,28.63617,8.0,11340.0,5670.0,Wood
a7087,82.56382,29.68617,8.0,11340.0,5670.0,Wood
a7088,81.36382,30.06117,8.0,11340.0,5670.0,Wood
a7089,82.86382,29.53617,8.0,11340.0,5670.0,Wood
a7090,87.28882,27.73617,8.0,11340.0,5670.0,Wood
a7091,81.73882,30.36117,8.0,11340.0,5670.0,Wood
a7092,82.18882,29.91117,8.0,11340.0,5670.0,Wood
a7093,84.36382,28.63617,8.0,11340.0,5670.0,Wood
a7094,84.28882,28.41117,8.0,11340.0,5670.0,Wood
a7095,82.93882,27.73617,8.0,11340.0,5670.0,Wood
a7096,81.28882,29.98617,8.0,11340.0,5670.0,Wood
a7097,86.98882,27.58617,8.0,11340.0,5670.0,Wood
a7098,82.78882,29.53617,8.0,11340.0,5670.0,Wood
a7099,83.01382,29.46117,8.0,11340.0,5670.0,Wood
a7100,83.98882,29.01117,8.0,11340.0,5670.0,Wood
a7101,82.41382,29.46117,8.0,11340.0,5670.0,Wood
a7102,83.23882,29.16117,8.0,11340.0,5670.0,Wood
a7103,85.03882,28.26117,8.0,11340.0,5670.0,Wood
a7104,85.11382,28.63617,8.0,11340.0,5670.0,Wood
a7105,82.71382,28.93617,9.0,11340.0,5670.0,Wood
a7106,82.71382,29.68617,9.0,11340.0,5670.0,Wood
a7107,82.71382,28.86117,9.0,11340.0,5670.0,Wood
a7108,82.48882,29.31117,9.0,11340.0,5670.0,Wood
a7109,81.28882,29.91117,9.0,11340.0,5670.0,Wood
a7110,82.41382,29.91117,9.0,11340.0,5670.0,Wood
a7111,83.91382,28.93617,9.0,11340.0,5670.0,Wood
a7112,84.43882,28.48617,9.0,11340.0,5670.0,Wood
a7113,84.43882,27.51117,9.0,11340.0,5670.0,Wood
a7114,82.33882,29.76117,9.0,11340.0,5670.0,Wood
a7115,82.33882,29.68617,9.0,11340.0,5670.0,Wood
a7116,80.98882,28.93617,9.0,11340.0,5670.0,Wood
a7117,81.06382,29.91117,9.0,11340.0,5670.0,Wood
a7118,82.56382,29.91117,9.0,11340.0,5670.0,Wood
a7119,81.36382,29.91117,9.0,11340.0,5670.0,Wood
a7120,83.83882,28.41117,9.0,11340.0,5670.0,Wood
a7121,84.13882,28.33617,9.0,11340.0,5670.0,Wood
a7122,81.51382,30.13617,9.0,11340.0,5670.0,Wood
a7123,82.56382,29.46117,9.0,11340.0,5670.0,Wood
a7124,87.21382,27.66117,10.0,11340.0,5670.0,Wood
a7125,83.01382,28.78617,10.0,11340.0,5670.0,Wood
a7126,81.66382,30.21117,10.0,11340.0,5670.0,Wood
a7127,82.63882,29.23617,10.0,11340.0,5670.0,Wood
a7128,84.58882,28.63617,10.0,11340.0,5670.0,Wood
a7129,82.26382,29.16117,10.0,11340.0,5670.0,Wood
a7130,83.08882,28.93617,10.0,11340.0,5670.0,Wood
a7131,82.41382,29.01117,10.0,11340.0,5670.0,Wood
a7132,87.96382,27.51117,10.0,11340.0,5670.0,Wood
a7133,87.96382,27.73617,10.0,11340.0,5670.0,Wood
a7134,87.43882,27.51117,10.0,11340.0,5670.0,Wood
a7135,82.41382,29.38617,10.0,11340.0,5670.0,Wood
a7136,80.98882,29.98617,10.0,11340.0,5670.0,Wood
a7137,87.43882,27.36117,10.0,11340.0,5670.0,Wood
a7138,82.71382,29.61117,10.0,11340.0,5670.0,Wood
a7139,84.51382,28.33617,10.0,11340.0,5670.0,Wood
a7140,87.96382,27.58617,10.0,11340.0,5670.0,Wood
a7141,83.23882,28.86117,10.0,11340.0,5670.0,Wood
a7142,84.28882,28.56117,10.0,11340.0,5670.0,Wood
a7143,85.48882,28.11117,10.0,11340.0,5670.0,Wood
a7144,87.13882,27.58617,10.0,11340.0,5670.0,Wood
a7145,87.36382,27.81117,10.0,11340.0,5670.0,Wood
a7146,81.36382,28.63617,11.0,11340.0,5670.0,Wood
