rup_mag,rup_rake,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.05,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,2,2.5,3,4,5,pga
7,-90,150,60,700.0,MEAN,5,0.544929939,0.767408461,0.82760579,0.702100507,0.627695331,0.555757484,0.388203964,0.288308971,0.225875028,0.196257763,0.17263419,0.164492087,0.155417168,0.120007855,0.094342607,0.059645625,0.042761786,0.027934408,0.018348686,0.013008471,0.34115871
7,-90,150,100,700.0,MEAN,5,0.268515543,0.369649481,0.405998746,0.350927239,0.318901653,0.287817966,0.206705724,0.157654952,0.125694409,0.109535377,0.096713022,0.092646053,0.088052554,0.067949636,0.053129734,0.033874866,0.024479173,0.016224915,0.010564393,0.007476063,0.173733517
7,-90,150,120,700.0,MEAN,5,0.19935437,0.269915713,0.299686626,0.261845746,0.240509641,0.219600046,0.160342656,0.124135745,0.099955955,0.087373192,0.07733928,0.074261345,0.070769144,0.054671993,0.042618214,0.027292824,0.019789993,0.013217146,0.008546919,0.006021564,0.131422005
7,-90,150,150,700.0,MEAN,5,0.132912913,0.175002153,0.197679843,0.175681704,0.164211057,0.152737344,0.114488291,0.090725547,0.074193525,0.065207131,0.057956111,0.055836681,0.053418247,0.041365775,0.032093338,0.020690921,0.015075277,0.0101859,0.006510534,0.004547814,0.090228204
7,-90,150,200,700.0,MEAN,5,0.072670486,0.090943481,0.105868236,0.096905671,0.093443462,0.089779385,0.070447097,0.058107062,0.048802483,0.043331276,0.038794697,0.037576902,0.036176321,0.028153162,0.021665542,0.01412675,0.010371382,0.007146357,0.004471954,0.003071593,0.051893938
8,0,5,5,700.0,MEAN,5,0.815996833,1.029804073,1.092834551,1.055443272,1.076197055,1.066097598,1.05236593,0.96166938,0.83028562,0.862030463,0.841124395,0.74813245,0.66879063,0.615982324,0.519556775,0.375201286,0.266893174,0.200986776,0.111013352,0.062659861,0.579762926
8,0,5,10,700.0,MEAN,5,0.703463467,0.910233509,0.959161853,0.918870555,0.920197205,0.896166017,0.866523613,0.782728441,0.672689803,0.677837374,0.65276784,0.587228741,0.528802715,0.468367142,0.398902417,0.285322136,0.206023977,0.153344562,0.089498263,0.053102618,0.494924229
8,0,5,30,700.0,MEAN,5,0.428958136,0.588011015,0.610338025,0.574904546,0.553514611,0.521393665,0.486748322,0.433185213,0.371114473,0.354904589,0.33473799,0.307406074,0.280778287,0.233206852,0.201353109,0.142196327,0.105382012,0.077325491,0.04936534,0.032263706,0.297196344
8,0,5,60,700.0,MEAN,5,0.241233518,0.339981208,0.351748701,0.330077108,0.312330846,0.291244819,0.270884587,0.242843134,0.209922555,0.196332546,0.183910323,0.17093415,0.157607687,0.127306333,0.110216287,0.07775408,0.05848691,0.042991105,0.028395209,0.019456989,0.168219358
8,0,5,100,700.0,MEAN,5,0.130232057,0.182861211,0.191083117,0.181076416,0.17186202,0.161710345,0.153444102,0.140849534,0.123983133,0.115259008,0.108010184,0.101258567,0.094097942,0.075177606,0.064897453,0.046023146,0.034999682,0.026007853,0.017277145,0.012038921,0.093257896
8,0,5,120,700.0,MEAN,5,0.099285216,0.138064167,0.145406281,0.138862464,0.132622295,0.125831862,0.121083437,0.11270634,0.100205922,0.093194611,0.087468392,0.08226977,0.076700001,0.061165082,0.05267791,0.037489064,0.028631314,0.021416475,0.014188705,0.009899076,0.072276451
8,0,5,150,700.0,MEAN,5,0.068094315,0.092837609,0.099123065,0.095949142,0.092782842,0.08935064,0.088016222,0.083764267,0.075638928,0.070530366,0.066400568,0.062725127,0.058740892,0.046809462,0.04015351,0.028741446,0.022076295,0.016688402,0.010976938,0.007640128,0.050911705
8,0,5,200,700.0,MEAN,5,0.038374953,0.050209186,0.055017317,0.054629551,0.054184899,0.053680787,0.055180119,0.054591722,0.050627606,0.047548475,0.04504273,0.042822064,0.040380354,0.0322326,0.027446777,0.019850208,0.015378181,0.011841961,0.0076618,0.005278997,0.030089788
8,0,20,5,700.0,MEAN,5,0.877924952,1.105743989,1.178479237,1.135486092,1.15764017,1.146718921,1.120629879,1.01675409,0.873684965,0.905276803,0.88177753,0.785389834,0.70325612,0.647661501,0.544232302,0.39115833,0.277452473,0.207563844,0.11433703,0.064278255,0.622173403
8,0,20,10,700.0,MEAN,5,0.756851126,0.977355999,1.034330732,0.988555967,0.989834563,0.963936543,0.922732486,0.827563356,0.707851539,0.711843229,0.684317312,0.616473091,0.556054024,0.492454672,0.417847634,0.297456696,0.214175072,0.158362593,0.092177792,0.054474157,0.531128675
8,0,20,30,700.0,MEAN,5,0.461512474,0.631372198,0.658169759,0.6185043,0.595402747,0.560822917,0.518322293,0.457998174,0.390512734,0.372709447,0.350916504,0.322715037,0.29524796,0.245200371,0.210916044,0.148243825,0.109551115,0.079855879,0.050843311,0.033097016,0.318936996
8,0,20,60,700.0,MEAN,5,0.259541223,0.365052125,0.37931498,0.355109575,0.335967007,0.313269558,0.288456105,0.25675327,0.220895304,0.206182162,0.192799049,0.179446768,0.165729851,0.133853548,0.115450841,0.081060901,0.060800877,0.044397946,0.029245343,0.019959528,0.180525019
8,0,20,100,700.0,MEAN,5,0.140115646,0.196345754,0.206058148,0.194808933,0.184867959,0.173939335,0.163397567,0.148917433,0.130463775,0.121041328,0.113230519,0.106301304,0.098947187,0.079043887,0.067979649,0.047980486,0.036384334,0.026858929,0.017794413,0.012349865,0.10007995
8,0,20,120,700.0,MEAN,5,0.106820174,0.148245394,0.156801665,0.149393541,0.142658706,0.135347675,0.128937763,0.119162179,0.105443724,0.097869995,0.091695909,0.086366858,0.08065266,0.064310723,0.05517976,0.039083444,0.029764076,0.022117312,0.014613509,0.010154751,0.077563571
8,0,20,150,700.0,MEAN,5,0.07326211,0.09968365,0.106891262,0.103225755,0.099804331,0.096107642,0.093725578,0.0885623,0.079592598,0.074068734,0.069609844,0.065848879,0.061768048,0.049216814,0.042060534,0.029963801,0.02294972,0.017234508,0.011305579,0.007837467,0.054635996
8,0,20,200,700.0,MEAN,5,0.041287295,0.053911731,0.059328982,0.058772559,0.058285426,0.057740303,0.058759486,0.057718767,0.053273929,0.049933885,0.047219717,0.044954628,0.042461316,0.033890282,0.028750318,0.020694428,0.01598659,0.012229472,0.007891191,0.005415341,0.032290916
8,0,100,5,700.0,MEAN,5,2.829798581,3.451877986,3.940961664,3.657064638,3.719480818,3.681442551,3.063294089,2.478901117,1.974202196,1.981166562,1.876454216,1.70919979,1.571398139,1.444860217,1.143416832,0.761669257,0.51617694,0.347456219,0.183304851,0.096662093,1.925265901
8,0,100,10,700.0,MEAN,5,2.439543611,3.051080395,3.458913613,3.183846611,3.180324242,3.094635602,2.522332425,2.017643971,1.599480613,1.557843692,1.456251726,1.341594407,1.24248089,1.098611096,0.877886205,0.579212015,0.398454717,0.265094652,0.147779217,0.081918633,1.643535245
8,0,100,30,700.0,MEAN,5,1.487584102,1.97099872,2.20099105,1.992019243,1.913019467,1.800473914,1.416858136,1.116624152,0.88241317,0.815660712,0.746762945,0.702305561,0.659720579,0.547014528,0.443128736,0.288662559,0.203810626,0.133676563,0.081511877,0.049771521,0.986924109
8,0,100,60,700.0,MEAN,5,0.836574559,1.139608707,1.268470301,1.143702848,1.079456665,1.005725073,0.788508206,0.62597823,0.499141026,0.451221957,0.410283714,0.390519672,0.370316805,0.298612249,0.242559018,0.157842973,0.113114911,0.074320941,0.046886075,0.030015284,0.558619682
8,0,100,100,700.0,MEAN,5,0.451632239,0.612946274,0.689080783,0.627421953,0.59397777,0.558417585,0.446654931,0.363068726,0.294799517,0.264894656,0.240958592,0.231337409,0.221093602,0.176338057,0.142823354,0.093428295,0.067689998,0.044961148,0.028527967,0.018571814,0.309689088
8,0,100,120,700.0,MEAN,5,0.344311556,0.462787786,0.524361745,0.481152405,0.458360126,0.434522118,0.352457416,0.290523789,0.238263496,0.214184826,0.19513219,0.187955237,0.180215219,0.143470004,0.115931107,0.076103859,0.055373557,0.03702377,0.023428339,0.015270786,0.24001429
8,0,100,150,700.0,MEAN,5,0.236144426,0.311189416,0.357455971,0.33245963,0.32066971,0.30854515,0.256203247,0.215919658,0.179849605,0.162096822,0.148132369,0.143303115,0.138018273,0.109797261,0.088367998,0.058345962,0.042696027,0.028850099,0.018125075,0.011786029,0.169066609
8,0,100,200,700.0,MEAN,5,0.133080586,0.168300013,0.198402554,0.189289023,0.187270148,0.185370277,0.160621806,0.140721384,0.120379236,0.109278546,0.100485283,0.097832176,0.094878109,0.075605472,0.060403567,0.040296488,0.029741718,0.020471829,0.012651137,0.00814363,0.099921635
8,0,150,5,700.0,MEAN,5,4.079424063,4.92669575,5.746980464,5.270689885,5.356624655,5.300519288,4.194360856,3.274992156,2.546997235,2.530545333,2.375918371,2.179346985,2.020239393,1.85663023,1.441984712,0.93801167,0.626687507,0.40815168,0.212438101,0.109806635,2.740290103
8,0,150,10,700.0,MEAN,5,3.516834469,4.354657371,5.044024454,4.588671581,4.580155915,4.455637917,3.453659895,2.665603364,2.063553869,1.989835021,1.843868667,1.710624957,1.597372841,1.411703752,1.107119065,0.713311814,0.483761578,0.311402792,0.171266272,0.093058289,2.33929402
8,0,150,30,700.0,MEAN,5,2.144494299,2.813109477,3.20963702,2.87096683,2.755042145,2.592311567,1.940007596,1.475224343,1.138436015,1.041845081,0.945532066,0.895487841,0.848156921,0.702907883,0.558838078,0.355494053,0.247445807,0.157027892,0.09446683,0.056539679,1.404720686
8,0,150,60,700.0,MEAN,5,1.2060019,1.626507469,1.849771124,1.648343875,1.554583443,1.448036952,1.07965062,0.827009101,0.643961497,0.576346705,0.519490686,0.497939173,0.476091065,0.383713569,0.305895758,0.194386944,0.137332166,0.087303711,0.054337826,0.034096889,0.795101316
8,0,150,100,700.0,MEAN,5,0.651070958,0.874828045,1.004865186,0.904262105,0.855419359,0.804006288,0.611574209,0.479667019,0.380332455,0.338350475,0.305095605,0.294971097,0.28424494,0.226592548,0.18011724,0.11505892,0.082182187,0.052815153,0.03306201,0.021097293,0.440790409
8,0,150,120,700.0,MEAN,5,0.496357923,0.660514166,0.764660199,0.69345341,0.660109125,0.62562232,0.482595972,0.383824545,0.307393103,0.273578697,0.247071357,0.239655806,0.231690402,0.184357276,0.146202918,0.093723507,0.067228715,0.043491278,0.027151881,0.017347373,0.341619705
8,0,150,150,700.0,MEAN,5,0.340424531,0.444145353,0.521266948,0.47915224,0.461813686,0.44424148,0.350801677,0.285261522,0.232031058,0.207046591,0.187561413,0.182721322,0.177440688,0.141088203,0.111442544,0.071854283,0.051836995,0.033889776,0.021005758,0.013388748,0.240637914
8,0,150,200,700.0,MEAN,5,0.191848362,0.240206332,0.289324172,0.272809843,0.269697814,0.266894999,0.219928525,0.185913592,0.155305979,0.139581693,0.127231901,0.124742746,0.121978316,0.09715215,0.076176151,0.049625972,0.036109252,0.024047938,0.014661825,0.009251034,0.142221522
8,90,5,5,700.0,MEAN,5,1.049123535,1.309530466,1.404069352,1.368972799,1.40837096,1.381271866,1.348429995,1.23110944,1.047718236,1.07415543,1.060864196,0.931857364,0.825650113,0.791728626,0.665990708,0.488120495,0.346835099,0.273100216,0.157992897,0.080336249,0.74510009
8,90,5,10,700.0,MEAN,5,0.904439877,1.157480917,1.232327141,1.191829935,1.204220854,1.161102717,1.11030432,1.002032831,0.848851702,0.844636859,0.823300306,0.73143928,0.652829106,0.601997238,0.511330614,0.371191656,0.267733911,0.208364103,0.127372887,0.068082898,0.636067032
8,90,5,30,700.0,MEAN,5,0.551509586,0.74773299,0.784159778,0.745685469,0.724359794,0.675535202,0.623686072,0.554554764,0.468300768,0.442238048,0.422186719,0.382898438,0.346632596,0.299743246,0.258103265,0.184991218,0.13694662,0.105069628,0.070256177,0.041365313,0.381951404
8,90,5,60,700.0,MEAN,5,0.310153006,0.432330363,0.451925274,0.428129681,0.40873341,0.37734655,0.347093031,0.310882777,0.264896436,0.244645258,0.231956252,0.212911936,0.194573314,0.16362819,0.141280083,0.101154652,0.076005376,0.058416172,0.040411723,0.024945822,0.216192486
8,90,5,100,700.0,MEAN,5,0.167438861,0.232531825,0.245502801,0.234866917,0.224908128,0.209517366,0.196612817,0.180312682,0.156451456,0.143621608,0.136227341,0.126125499,0.116167858,0.096626571,0.083188404,0.05987411,0.04548298,0.03533938,0.024588635,0.015435105,0.119853368
8,90,5,120,700.0,MEAN,5,0.127650626,0.175566669,0.186817398,0.180112898,0.173556858,0.163032051,0.155148055,0.144284319,0.126447534,0.116127547,0.110319093,0.102473475,0.094689371,0.078616052,0.067524835,0.048771629,0.037207187,0.02910064,0.020193195,0.012691613,0.092888347
8,90,5,150,700.0,MEAN,5,0.087548572,0.118055106,0.127352911,0.124451759,0.121420754,0.115765748,0.112777981,0.10723329,0.095447019,0.087886273,0.083747491,0.07812908,0.072518104,0.060164683,0.051470553,0.03739137,0.028688763,0.02267614,0.015622241,0.009795422,0.065430794
8,90,5,200,700.0,MEAN,5,0.049338516,0.063847537,0.070686029,0.070857777,0.070909347,0.069550654,0.070704038,0.069887183,0.063885814,0.059249061,0.056809953,0.053338251,0.049851239,0.041428888,0.035182498,0.025824252,0.019984375,0.016090823,0.010904181,0.006768205,0.038670838
8,90,20,5,700.0,MEAN,5,1.128744271,1.40609805,1.514105106,1.472793215,1.514951734,1.485727496,1.435898777,1.301627646,1.102482773,1.12804364,1.112137749,0.978264354,0.868199187,0.832446207,0.697620899,0.508879946,0.360556519,0.282037099,0.162723111,0.082411185,0.799605959
8,90,20,10,700.0,MEAN,5,0.97308012,1.242835939,1.328903755,1.282216091,1.295352172,1.248908559,1.182326443,1.059429526,0.893221475,0.887010611,0.863091918,0.767865332,0.686472042,0.632957236,0.535615446,0.386978176,0.278325967,0.215182592,0.131186353,0.069841354,0.682596881
8,90,20,30,700.0,MEAN,5,0.593364498,0.802872316,0.845613801,0.802236923,0.779176896,0.726621067,0.664142789,0.586319809,0.492778976,0.46442424,0.442591784,0.401966964,0.364495976,0.315158646,0.270361455,0.192858767,0.142364728,0.108507916,0.072359598,0.042433708,0.409891657
8,90,20,60,700.0,MEAN,5,0.333691178,0.464211531,0.487342326,0.460598274,0.439664995,0.405882552,0.369607949,0.328690243,0.278742686,0.256918627,0.243167113,0.223515061,0.204600453,0.172043373,0.147989965,0.105456701,0.079012287,0.060327776,0.041621629,0.025590129,0.232007263
8,90,20,100,700.0,MEAN,5,0.180146143,0.24967931,0.26474265,0.252678803,0.241928417,0.225361647,0.209366517,0.190641024,0.164629221,0.150826814,0.14281144,0.13240663,0.122154447,0.101595945,0.087139305,0.062420517,0.047282453,0.036495826,0.025324807,0.015833774,0.128620877
8,90,20,120,700.0,MEAN,5,0.137338283,0.188513318,0.201458131,0.193772333,0.186691055,0.175360997,0.165212073,0.152548989,0.133056976,0.121953434,0.115651018,0.107576715,0.099569093,0.082659166,0.070731827,0.050845861,0.03867917,0.030052929,0.02079777,0.013019412,0.099683303
8,90,20,150,700.0,MEAN,5,0.094192758,0.126760808,0.137333461,0.133889961,0.130609446,0.124520281,0.120093568,0.113375641,0.10043606,0.092295357,0.087795166,0.082019943,0.076255252,0.063258876,0.053915067,0.038981599,0.029823742,0.023418194,0.016089965,0.010048418,0.07021718
8,90,20,200,700.0,MEAN,5,0.053082899,0.068555821,0.076225642,0.076231505,0.07627553,0.074810272,0.0752904,0.073890345,0.067225135,0.062221465,0.059555666,0.05599452,0.05242028,0.043559514,0.036853434,0.026922544,0.020774991,0.016617378,0.011230645,0.006943012,0.041499686
8,90,100,5,700.0,MEAN,5,3.638259384,4.389514517,5.063331652,4.743433501,4.867518378,4.769800627,3.925096655,3.173438243,2.491201231,2.468686095,2.366668925,2.128941523,1.939956988,1.857094206,1.465682085,0.9908984,0.67078509,0.472122401,0.26087729,0.123930546,2.474314554
8,90,100,10,700.0,MEAN,5,3.136510028,3.879848001,4.443997956,4.129640966,4.161948078,4.009513783,3.231946429,2.582946086,2.018348461,1.941193311,1.836690512,1.671060527,1.533894825,1.412056484,1.125313177,0.753529597,0.517801994,0.360209771,0.210317648,0.105027934,2.112239515
8,90,100,30,700.0,MEAN,5,1.912580383,2.506382506,2.827824107,2.583767763,2.503482925,2.332754396,1.815465538,1.42947917,1.113496823,1.016376105,0.941851189,0.874776369,0.814452724,0.70308358,0.568021873,0.375537431,0.264857595,0.181639296,0.116006733,0.063812113,1.268376993
8,90,100,60,700.0,MEAN,5,1.075580203,1.449161513,1.629725517,1.483450698,1.412636566,1.30305107,1.010340652,0.8013644,0.629854544,0.562257386,0.517468363,0.48642299,0.457171668,0.383809487,0.310922778,0.205346817,0.146995703,0.100987063,0.066727703,0.038482619,0.717927921
8,90,100,100,700.0,MEAN,5,0.580661595,0.779441354,0.885328116,0.8138037,0.777312141,0.72350458,0.572313194,0.464793085,0.372000676,0.330078843,0.303908181,0.288148951,0.27294934,0.226649169,0.183077255,0.12154614,0.087965034,0.06109307,0.040600666,0.023810943,0.398006836
8,90,100,120,700.0,MEAN,5,0.442679862,0.588495177,0.673697824,0.624083315,0.599835382,0.562981434,0.451614938,0.371922581,0.30065919,0.266890795,0.246109773,0.234113015,0.222483221,0.184403521,0.148605585,0.099007798,0.071959343,0.050307781,0.033342938,0.019578686,0.308461709
8,90,100,150,700.0,MEAN,5,0.303609996,0.395717844,0.459257927,0.431219967,0.419646101,0.399761459,0.328281383,0.276415912,0.22694807,0.201984952,0.186831236,0.178495321,0.170389363,0.141123452,0.113273975,0.075905539,0.055484561,0.039201415,0.025795397,0.015110881,0.217281347
8,90,100,200,700.0,MEAN,5,0.171101118,0.214015373,0.25490677,0.245519154,0.245072068,0.240171951,0.20580984,0.180148623,0.151903763,0.136169334,0.126736724,0.121857667,0.117131019,0.097176424,0.077427952,0.052423975,0.038650122,0.027817059,0.018004941,0.010440955,0.12841742
8,90,150,5,700.0,MEAN,5,5.244897955,6.264938082,7.3836963,6.836396086,7.00997458,6.867530648,5.374367593,4.192575558,3.213998551,3.153256064,2.996615544,2.714546922,2.494070103,2.38634657,1.848399344,1.220312242,0.814397851,0.554595201,0.302339401,0.140783169,3.521767721
8,90,150,10,700.0,MEAN,5,4.521578454,5.537516353,6.480541908,5.951777684,5.993844699,5.77287383,4.425284637,3.412449031,2.603950993,2.479487693,2.325570669,2.130716886,1.972023855,1.81447775,1.41915368,0.92798753,0.628661653,0.423133116,0.243744126,0.119310089,3.006415485
8,90,150,30,700.0,MEAN,5,2.757166794,3.577236475,4.123728416,3.723816927,3.605401964,3.358685953,2.485793327,1.888551811,1.436566054,1.298219268,1.192547802,1.115400031,1.047085319,0.90345496,0.716343203,0.46248224,0.321562103,0.213368992,0.134444078,0.072489557,1.805319925
8,90,150,60,700.0,MEAN,5,1.550551339,2.068316854,2.376578282,2.138000323,2.034413769,1.876125194,1.383390781,1.058720027,0.812600075,0.718172443,0.655205179,0.620221847,0.587754462,0.493191135,0.392110591,0.252888947,0.178466975,0.118628018,0.077332947,0.043715655,1.021848857
8,90,150,100,700.0,MEAN,5,0.837078975,1.112458235,1.291046641,1.172881883,1.119449022,1.0416975,0.78362953,0.614059825,0.479932716,0.42161036,0.384800739,0.367409707,0.350912324,0.291241802,0.230882189,0.149686641,0.106797841,0.071765052,0.047053462,0.027048855,0.566495327
8,90,150,120,700.0,MEAN,5,0.638165128,0.839930249,0.982432253,0.899450436,0.863855174,0.810577326,0.618365594,0.491364296,0.387892272,0.340900134,0.311617902,0.298510177,0.286031526,0.23695636,0.187409329,0.121930191,0.087365592,0.059095804,0.038642234,0.022241084,0.439043069
8,90,150,150,700.0,MEAN,5,0.437682311,0.564788937,0.669721729,0.621489024,0.604354899,0.575574113,0.449493345,0.365185968,0.292794621,0.257995778,0.236560958,0.227593763,0.219057991,0.181342152,0.142851967,0.093479282,0.067363617,0.04604933,0.029895138,0.017165728,0.309263207
8,90,150,200,700.0,MEAN,5,0.246658569,0.30545362,0.371722683,0.353850647,0.352941469,0.345798147,0.281801425,0.238002755,0.195977016,0.173929377,0.160470792,0.155376896,0.150587341,0.124870681,0.097645944,0.06456122,0.046924974,0.03267626,0.02086653,0.011860756,0.18278054
8,-90,5,5,700.0,MEAN,5,0.815996833,1.029804073,1.092834551,1.055443272,1.076197055,1.066097598,1.05236593,0.96166938,0.83028562,0.862030463,0.841124395,0.74813245,0.66879063,0.615982324,0.519556775,0.375201286,0.266893174,0.200986776,0.111013352,0.062659861,0.579762926
8,-90,5,10,700.0,MEAN,5,0.703463467,0.910233509,0.959161853,0.918870555,0.920197205,0.896166017,0.866523613,0.782728441,0.672689803,0.677837374,0.65276784,0.587228741,0.528802715,0.468367142,0.398902417,0.285322136,0.206023977,0.153344562,0.089498263,0.053102618,0.494924229
8,-90,5,30,700.0,MEAN,5,0.428958136,0.588011015,0.610338025,0.574904546,0.553514611,0.521393665,0.486748322,0.433185213,0.371114473,0.354904589,0.33473799,0.307406074,0.280778287,0.233206852,0.201353109,0.142196327,0.105382012,0.077325491,0.04936534,0.032263706,0.297196344
8,-90,5,60,700.0,MEAN,5,0.241233518,0.339981208,0.351748701,0.330077108,0.312330846,0.291244819,0.270884587,0.242843134,0.209922555,0.196332546,0.183910323,0.17093415,0.157607687,0.127306333,0.110216287,0.07775408,0.05848691,0.042991105,0.028395209,0.019456989,0.168219358
8,-90,5,100,700.0,MEAN,5,0.130232057,0.182861211,0.191083117,0.181076416,0.17186202,0.161710345,0.153444102,0.140849534,0.123983133,0.115259008,0.108010184,0.101258567,0.094097942,0.075177606,0.064897453,0.046023146,0.034999682,0.026007853,0.017277145,0.012038921,0.093257896
8,-90,5,120,700.0,MEAN,5,0.099285216,0.138064167,0.145406281,0.138862464,0.132622295,0.125831862,0.121083437,0.11270634,0.100205922,0.093194611,0.087468392,0.08226977,0.076700001,0.061165082,0.05267791,0.037489064,0.028631314,0.021416475,0.014188705,0.009899076,0.072276451
8,-90,5,150,700.0,MEAN,5,0.068094315,0.092837609,0.099123065,0.095949142,0.092782842,0.08935064,0.088016222,0.083764267,0.075638928,0.070530366,0.066400568,0.062725127,0.058740892,0.046809462,0.04015351,0.028741446,0.022076295,0.016688402,0.010976938,0.007640128,0.050911705
8,-90,5,200,700.0,MEAN,5,0.038374953,0.050209186,0.055017317,0.054629551,0.054184899,0.053680787,0.055180119,0.054591722,0.050627606,0.047548475,0.04504273,0.042822064,0.040380354,0.0322326,0.027446777,0.019850208,0.015378181,0.011841961,0.0076618,0.005278997,0.030089788
8,-90,20,5,700.0,MEAN,5,0.877924952,1.105743989,1.178479237,1.135486092,1.15764017,1.146718921,1.120629879,1.01675409,0.873684965,0.905276803,0.88177753,0.785389834,0.70325612,0.647661501,0.544232302,0.39115833,0.277452473,0.207563844,0.11433703,0.064278255,0.622173403
8,-90,20,10,700.0,MEAN,5,0.756851126,0.977355999,1.034330732,0.988555967,0.989834563,0.963936543,0.922732486,0.827563356,0.707851539,0.711843229,0.684317312,0.616473091,0.556054024,0.492454672,0.417847634,0.297456696,0.214175072,0.158362593,0.092177792,0.054474157,0.531128675
8,-90,20,30,700.0,MEAN,5,0.461512474,0.631372198,0.658169759,0.6185043,0.595402747,0.560822917,0.518322293,0.457998174,0.390512734,0.372709447,0.350916504,0.322715037,0.29524796,0.245200371,0.210916044,0.148243825,0.109551115,0.079855879,0.050843311,0.033097016,0.318936996
8,-90,20,60,700.0,MEAN,5,0.259541223,0.365052125,0.37931498,0.355109575,0.335967007,0.313269558,0.288456105,0.25675327,0.220895304,0.206182162,0.192799049,0.179446768,0.165729851,0.133853548,0.115450841,0.081060901,0.060800877,0.044397946,0.029245343,0.019959528,0.180525019
8,-90,20,100,700.0,MEAN,5,0.140115646,0.196345754,0.206058148,0.194808933,0.184867959,0.173939335,0.163397567,0.148917433,0.130463775,0.121041328,0.113230519,0.106301304,0.098947187,0.079043887,0.067979649,0.047980486,0.036384334,0.026858929,0.017794413,0.012349865,0.10007995
8,-90,20,120,700.0,MEAN,5,0.106820174,0.148245394,0.156801665,0.149393541,0.142658706,0.135347675,0.128937763,0.119162179,0.105443724,0.097869995,0.091695909,0.086366858,0.08065266,0.064310723,0.05517976,0.039083444,0.029764076,0.022117312,0.014613509,0.010154751,0.077563571
8,-90,20,150,700.0,MEAN,5,0.07326211,0.09968365,0.106891262,0.103225755,0.099804331,0.096107642,0.093725578,0.0885623,0.079592598,0.074068734,0.069609844,0.065848879,0.061768048,0.049216814,0.042060534,0.029963801,0.02294972,0.017234508,0.011305579,0.007837467,0.054635996
8,-90,20,200,700.0,MEAN,5,0.041287295,0.053911731,0.059328982,0.058772559,0.058285426,0.057740303,0.058759486,0.057718767,0.053273929,0.049933885,0.047219717,0.044954628,0.042461316,0.033890282,0.028750318,0.020694428,0.01598659,0.012229472,0.007891191,0.005415341,0.032290916
8,-90,100,5,700.0,MEAN,5,2.829798581,3.451877986,3.940961664,3.657064638,3.719480818,3.681442551,3.063294089,2.478901117,1.974202196,1.981166562,1.876454216,1.70919979,1.571398139,1.444860217,1.143416832,0.761669257,0.51617694,0.347456219,0.183304851,0.096662093,1.925265901
8,-90,100,10,700.0,MEAN,5,2.439543611,3.051080395,3.458913613,3.183846611,3.180324242,3.094635602,2.522332425,2.017643971,1.599480613,1.557843692,1.456251726,1.341594407,1.24248089,1.098611096,0.877886205,0.579212015,0.398454717,0.265094652,0.147779217,0.081918633,1.643535245
8,-90,100,30,700.0,MEAN,5,1.487584102,1.97099872,2.20099105,1.992019243,1.913019467,1.800473914,1.416858136,1.116624152,0.88241317,0.815660712,0.746762945,0.702305561,0.659720579,0.547014528,0.443128736,0.288662559,0.203810626,0.133676563,0.081511877,0.049771521,0.986924109
8,-90,100,60,700.0,MEAN,5,0.836574559,1.139608707,1.268470301,1.143702848,1.079456665,1.005725073,0.788508206,0.62597823,0.499141026,0.451221957,0.410283714,0.390519672,0.370316805,0.298612249,0.242559018,0.157842973,0.113114911,0.074320941,0.046886075,0.030015284,0.558619682
8,-90,100,100,700.0,MEAN,5,0.451632239,0.612946274,0.689080783,0.627421953,0.59397777,0.558417585,0.446654931,0.363068726,0.294799517,0.264894656,0.240958592,0.231337409,0.221093602,0.176338057,0.142823354,0.093428295,0.067689998,0.044961148,0.028527967,0.018571814,0.309689088
8,-90,100,120,700.0,MEAN,5,0.344311556,0.462787786,0.524361745,0.481152405,0.458360126,0.434522118,0.352457416,0.290523789,0.238263496,0.214184826,0.19513219,0.187955237,0.180215219,0.143470004,0.115931107,0.076103859,0.055373557,0.03702377,0.023428339,0.015270786,0.24001429
8,-90,100,150,700.0,MEAN,5,0.236144426,0.311189416,0.357455971,0.33245963,0.32066971,0.30854515,0.256203247,0.215919658,0.179849605,0.162096822,0.148132369,0.143303115,0.138018273,0.109797261,0.088367998,0.058345962,0.042696027,0.028850099,0.018125075,0.011786029,0.169066609
8,-90,100,200,700.0,MEAN,5,0.133080586,0.168300013,0.198402554,0.189289023,0.187270148,0.185370277,0.160621806,0.140721384,0.120379236,0.109278546,0.100485283,0.097832176,0.094878109,0.075605472,0.060403567,0.040296488,0.029741718,0.020471829,0.012651137,0.00814363,0.099921635
8,-90,150,5,700.0,MEAN,5,4.079424063,4.92669575,5.746980464,5.270689885,5.356624655,5.300519288,4.194360856,3.274992156,2.546997235,2.530545333,2.375918371,2.179346985,2.020239393,1.85663023,1.441984712,0.93801167,0.626687507,0.40815168,0.212438101,0.109806635,2.740290103
8,-90,150,10,700.0,MEAN,5,3.516834469,4.354657371,5.044024454,4.588671581,4.580155915,4.455637917,3.453659895,2.665603364,2.063553869,1.989835021,1.843868667,1.710624957,1.597372841,1.411703752,1.107119065,0.713311814,0.483761578,0.311402792,0.171266272,0.093058289,2.33929402
