lon,lat,pga,pgv
-76.55519453,3.425348665,0.345105,49
-76.5543643,3.423901365,0.346913371,56
-76.55733489,3.418955157,0.312108642,60
-76.55883209,3.417944369,0.359549437,32
-76.55718135,3.42404853,0.33028849,22
-76.55411768,3.419796686,0.252333536,25
-76.56356987,3.419951717,0.375012859,55
-76.54757303,3.426842096,0.336295207,54
-76.56172587,3.421683067,0.331481592,21
-76.54644792,3.427794999,0.439876089,49
-76.54838887,3.435734321,0.32585948,38
-76.55769184,3.42568335,0.391172106,22
-76.56069111,3.423524341,0.291878417,26
-76.55811328,3.417908198,0.364825086,54
-76.55731127,3.421203348,0.314236405,42
-76.56139976,3.422094555,0.392154455,23
-76.54991231,3.43541665,0.417050746,24
-76.55371153,3.424154032,0.256073556,23
-76.5590873,3.418503913,0.338575807,48
-76.55174398,3.442654878,0.346653714,41
-76.55613668,3.423195212,0.29093312,28
-76.55356458,3.425718037,0.351273164,23
-76.55699344,3.42687392,0.436288028,53
-76.52786199,3.486736321,0.37056308,52
-76.52529715,3.492156995,0.322142529,26
-76.53428236,3.48928855,0.392490212,41
-76.53383145,3.487764177,0.37755244,43
-76.53490103,3.489771203,0.35146299,25
-76.53374776,3.490037087,0.338884879,54
-76.53563158,3.491573076,0.369498417,37
-76.53466645,3.48888338,0.414709704,34
-76.53737963,3.490593999,0.326555039,23
-76.53457275,3.490309896,0.312958135,45
-76.52780949,3.494835951,0.25008989,41
-76.56108054,3.454957388,0.357471422,58
-76.56081182,3.4570261,0.395211205,49
-76.56012126,3.456078704,0.428412666,49
-76.55926448,3.455179002,0.443865622,26
-76.55892698,3.45518149,0.288111333,56
-76.56040607,3.456914924,0.296461301,23
-76.55951833,3.455056281,0.306718451,41
-76.55968397,3.455168939,0.325389523,40
-76.56037152,3.455969288,0.359878971,52
-76.56079076,3.455158796,0.370372031,45
-76.56165821,3.455570305,0.354230147,47
-76.56158657,3.454974532,0.373487326,46
-76.57496831,3.456542042,0.438396958,26
-76.57553004,3.456786067,0.354060247,39
-76.57485839,3.456161824,0.321787717,39
-76.57710913,3.456140601,0.391991836,28
-76.56939134,3.455501105,0.297645163,23
-76.58496254,3.459844881,0.398898958,44
-76.57709818,3.456650699,0.301396997,43
-76.57492899,3.455474155,0.414692089,34
-76.56627257,3.455042513,0.359487834,21
-76.57614415,3.456181026,0.31906232,29
-76.56832696,3.455600496,0.389064085,50
-76.57656405,3.455542151,0.43785871,53
-76.56867593,3.455413474,0.333915736,35
-76.55605991,3.434767967,0.302776622,54
-76.52957159,3.466567397,0.422487682,38
-76.52911702,3.467351417,0.434755194,33
-76.53312104,3.46246607,0.362695358,47
-76.52984213,3.464224264,0.411659805,58
-76.52627108,3.481562903,0.323986164,57
-76.52719785,3.483186551,0.363051343,22
-76.53221755,3.45844627,0.372179106,20
-76.53237474,3.465273767,0.252910925,53
-76.53396403,3.456795202,0.268251617,22
-76.52893933,3.464451457,0.444815408,43
-76.53394573,3.458967892,0.255679674,21
-76.5281978,3.48394043,0.333288785,32
-76.52969543,3.463529297,0.447576963,58
-76.52881437,3.485322883,0.253441801,38
-76.52681371,3.480487945,0.286452588,52
-76.53375079,3.457781597,0.340399906,45
-76.52979603,3.461986815,0.353305696,32
-76.52827227,3.471483803,0.393492357,29
-76.5261324,3.479021755,0.272683359,20
-76.53538185,3.458488968,0.277660896,23
-76.53111616,3.466295785,0.381052014,46
-76.52765343,3.482555362,0.250720691,25
-76.53108879,3.460527247,0.378965285,56
-76.52561519,3.485282265,0.384817158,53
-76.52925492,3.46850398,0.351448166,33
-76.52625276,3.48448772,0.439963738,36
-76.52600253,3.483041478,0.288096849,54
-76.52759828,3.481491352,0.349911622,25
-76.53226667,3.46143383,0.272649871,30
-76.53138062,3.462702175,0.27320942,53
-76.52659749,3.480636363,0.370020344,49
-76.53241856,3.463214973,0.422092281,38
-76.52657007,3.483303842,0.304131741,39
-76.52515552,3.483460983,0.390283621,57
-76.52569333,3.493619424,0.351217607,27
-76.53201602,3.461406906,0.281878889,45
-76.53065207,3.462439289,0.282669609,59
-76.52619222,3.484226262,0.340436177,25
-76.53328744,3.455875333,0.36731682,31
-76.53227396,3.46388452,0.32656069,46
-76.531626,3.460739602,0.276790386,47
-76.52939907,3.469919046,0.286888241,55
-76.53105824,3.468085269,0.402031736,33
-76.5324685,3.460820869,0.369952659,40
-76.53286182,3.464640434,0.441053735,40
-76.5317686,3.459014226,0.34479941,52
-76.5245818,3.495543237,0.292587427,24
-76.53267945,3.460168155,0.325347614,22
-76.53513988,3.457200856,0.341699839,31
-76.53075548,3.485706031,0.292271411,43
-76.53171684,3.461101262,0.431727457,27
-76.52629332,3.485221457,0.251379573,53
-76.52733835,3.482103211,0.40100726,41
-76.53001204,3.483932418,0.269849406,29
-76.52708412,3.473948464,0.371859968,30
-76.52741408,3.483060888,0.38814502,47
-76.53439718,3.456627816,0.385777654,46
-76.54403845,3.452624047,0.322751382,20
-76.5442666,3.452359681,0.378971078,48
-76.5420692,3.454738859,0.326555889,55
-76.54328998,3.453109012,0.254071191,45
-76.54605356,3.456811261,0.330767053,30
-76.48324041,3.437543511,0.356057431,53
-76.48325263,3.43804533,0.352252953,55
-76.48246462,3.437919427,0.41462749,29
-76.49238263,3.426237907,0.412472122,56
-76.48450922,3.431194801,0.316882866,56
-76.48480358,3.433279721,0.259388902,52
-76.48062435,3.428891922,0.306972774,20
-76.47978832,3.428183806,0.281865091,56
-76.47980966,3.429045875,0.334647497,55
-76.48445939,3.429821758,0.432672161,26
-76.48431915,3.432475862,0.320638654,54
-76.4822374,3.428155657,0.364653051,42
-76.48226477,3.431409826,0.32454568,37
-76.48143185,3.429016399,0.266303715,36
-76.48226521,3.431043321,0.295663637,47
-76.47980629,3.426023414,0.373492633,23
-76.48481575,3.432471908,0.424572629,50
-76.48408563,3.429685682,0.287066355,31
-76.47814583,3.423256218,0.411716527,34
-76.48497739,3.430486494,0.278478763,27
-76.4814183,3.427905422,0.253207809,32
-76.4806406,3.430478485,0.446416676,48
-76.47945919,3.425688258,0.436915291,55
-76.47979402,3.426716263,0.334131387,55
-76.48144826,3.430471879,0.270760234,55
-76.4841263,3.432971445,0.433435653,47
-76.48611213,3.432799655,0.373749007,53
-76.48226214,3.429953145,0.265017662,39
-76.49172441,3.409453459,0.42871599,26
-76.48550419,3.414814653,0.398958471,27
-76.49485693,3.414909884,0.332438589,38
-76.49273242,3.413967254,0.384272839,35
-76.49304106,3.409888819,0.263840681,48
-76.49155169,3.409546856,0.314369021,31
-76.48572824,3.413697778,0.258042792,26
-76.49426955,3.415070693,0.28948261,44
-76.48420838,3.416059589,0.278383426,44
-76.48801756,3.416829913,0.35169483,38
-76.49605409,3.41276015,0.305226388,60
-76.49085176,3.411492062,0.371806663,35
-76.4883232,3.416429119,0.389318733,58
-76.49635488,3.411244884,0.355592738,21
-76.48861307,3.413162119,0.289833615,51
-76.48758903,3.414429496,0.272170271,29
-76.48511465,3.415900395,0.345113034,28
-76.49298499,3.411266842,0.407161903,41
-76.49143105,3.409615421,0.293086599,43
-76.48992263,3.410921571,0.300380403,42
-76.48713066,3.415309706,0.294356059,28
-76.49507889,3.409233204,0.326926567,38
-76.48950803,3.411844717,0.443670225,48
-76.49409848,3.408873262,0.410558606,33
-76.49613362,3.412881495,0.264802734,50
-76.49107612,3.413382085,0.371276151,40
-76.48989679,3.416556315,0.250034249,41
-76.48779,3.412154377,0.387823689,29
-76.48763592,3.418270422,0.28783635,28
-76.4902426,3.416936076,0.440530445,58
-76.49015534,3.414783231,0.312823,55
-76.49172274,3.411630974,0.329042896,53
-76.4853122,3.414547242,0.35101959,51
-76.49228954,3.408898812,0.394368647,36
-76.49024774,3.415687714,0.398254308,24
-76.48517405,3.413507457,0.385689438,27
-76.48640188,3.418333192,0.402329132,27
-76.48929889,3.413902562,0.332991012,30
-76.49243952,3.414237981,0.402374996,22
-76.48405096,3.414582267,0.329697429,34
-76.51332455,3.488610901,0.447019918,48
-76.51507992,3.488094182,0.363030485,59
-76.51568695,3.483863146,0.410775741,41
-76.5141878,3.484488063,0.3945897,25
-76.51645391,3.490847572,0.365488108,55
-76.51998114,3.486825349,0.286494501,42
-76.51436463,3.4899805,0.359536502,51
-76.5128516,3.487555518,0.333752717,49
-76.51933463,3.488238901,0.386791266,31
-76.51576851,3.487002674,0.376960714,44
-76.5128858,3.489806281,0.435873368,50
-76.51605239,3.483067326,0.395989835,36
-76.51759535,3.490908302,0.272569615,30
-76.51604045,3.485905215,0.378534465,34
-76.51437067,3.484995693,0.37830212,38
-76.51415115,3.484825585,0.362713067,50
-76.51305453,3.490553665,0.350735592,59
-76.51613283,3.472656073,0.3321135,35
-76.51028399,3.48392261,0.358723419,39
-76.52541865,3.467540078,0.419068883,21
-76.52621669,3.468302777,0.44737249,21
-76.52875028,3.463639921,0.289634649,47
-76.52590331,3.471353096,0.42697914,53
-76.51251573,3.477692448,0.436815377,36
-76.52647907,3.47032105,0.2625748,54
-76.50855702,3.484958212,0.434904206,54
-76.50505908,3.485649889,0.435659666,51
-76.52722989,3.462754162,0.390265081,42
-76.52619901,3.468800188,0.346423407,42
-76.52468089,3.464743045,0.349092866,55
-76.52345613,3.46426988,0.420389,55
-76.52814903,3.465743154,0.446240751,41
-76.52648043,3.467572276,0.441081885,47
-76.51275383,3.478309219,0.30827317,36
-76.52679507,3.468671102,0.419150558,48
-76.51963252,3.467260597,0.37857222,46
-76.52839962,3.460965903,0.384389138,40
-76.52856437,3.459952348,0.302446629,26
-76.52866032,3.462442656,0.29761319,37
-76.5266447,3.467607903,0.445441049,40
-76.52494469,3.464327602,0.417081688,42
-76.52567888,3.468456638,0.343814918,26
-76.51037328,3.481503152,0.430869462,24
-76.52734252,3.463019161,0.373122227,44
-76.52914042,3.461131945,0.305480645,40
-76.52788138,3.460289039,0.407466124,58
-76.51594785,3.474207397,0.284149416,21
-76.520647,3.466657856,0.332483898,23
-76.52749833,3.461285774,0.396598606,51
-76.51254266,3.482510376,0.362368708,25
-76.50900837,3.485076385,0.303974751,42
-76.51370194,3.481911211,0.445528581,34
-76.51499429,3.477472611,0.291665367,35
-76.525471,3.465085234,0.295990165,43
-76.51787975,3.380882309,0.348382917,30
-76.51695561,3.371471374,0.415246486,58
-76.51575762,3.38249325,0.38024563,23
-76.51521662,3.379791748,0.277542973,51
-76.51684521,3.38084742,0.300763649,50
-76.51686021,3.382288205,0.280369236,35
-76.52562531,3.38147758,0.297950261,59
-76.51575985,3.384289991,0.37508209,27
-76.51744973,3.371465754,0.430791079,49
-76.52188326,3.382075267,0.448458089,31
-76.51464252,3.383477213,0.281131598,36
-76.51957549,3.366097219,0.443641352,50
-76.51732998,3.3815321,0.350115988,29
-76.52707102,3.381833662,0.317398855,29
-76.52264877,3.37710947,0.429927008,41
-76.52131288,3.380973181,0.297930341,37
-76.53193304,3.38208518,0.366934542,45
-76.52521979,3.368203016,0.326373418,22
-76.53236737,3.380460837,0.414400936,37
-76.52180465,3.380918043,0.270744934,27
-76.52089941,3.382310429,0.428672844,58
-76.53803127,3.370926521,0.372261874,42
-76.51399612,3.386511515,0.305050491,60
-76.52100432,3.37970558,0.309282356,36
-76.52890968,3.382125638,0.409596188,40
-76.52265319,3.378480177,0.447873092,59
-76.51548872,3.376434243,0.325898748,24
-76.52366514,3.372265305,0.278486104,44
-76.52086884,3.381028057,0.364676361,49
-76.51421925,3.381885005,0.251900721,25
-76.53534012,3.369142087,0.287378067,51
-76.52679556,3.380905254,0.434694386,25
-76.51965059,3.369279497,0.428077652,59
-76.52281969,3.381670168,0.399374574,38
-76.52086511,3.38161852,0.331532244,24
-76.52043102,3.380951871,0.29969926,45
-76.51967845,3.379636801,0.356773312,49
-76.51701196,3.376962195,0.35043136,30
-76.52087823,3.382402879,0.37739883,46
-76.52817797,3.380709928,0.429263953,44
-76.51455564,3.386981394,0.448399245,51
-76.52825594,3.379152067,0.272991187,52
-76.52600329,3.374420695,0.36092492,36
-76.51963266,3.367144446,0.364122234,28
-76.52803906,3.372571886,0.319576865,53
-76.52254949,3.38323908,0.33550508,49
-76.51569705,3.381771291,0.257423026,36
-76.51752938,3.381384548,0.308571535,31
-76.51467597,3.382962692,0.399844688,30
-76.51414899,3.382678983,0.275147367,22
-76.50965116,3.370425068,0.315528463,20
-76.53380491,3.368505527,0.415713009,29
-76.52716188,3.381387512,0.334559337,39
-76.51820925,3.373313916,0.332171531,29
-76.52138073,3.377103614,0.447237954,47
-76.53911186,3.374183965,0.276026115,41
-76.5255453,3.381812066,0.447625572,48
-76.52040942,3.382751742,0.447377153,30
-76.54014823,3.368889694,0.346167568,33
-76.51694957,3.374514533,0.421611233,30
-76.51457506,3.377671337,0.314245664,39
-76.52298927,3.382609906,0.399090688,39
-76.51879546,3.38274506,0.34033544,33
-76.51871835,3.377094238,0.331552207,30
-76.51944319,3.377298503,0.389650275,44
-76.51877293,3.3806635,0.353516435,58
-76.53109928,3.36726515,0.328742489,29
-76.5147207,3.382245633,0.342794415,21
-76.52603394,3.374592341,0.27519829,22
-76.51497017,3.386727165,0.367475694,21
-76.51960245,3.366652082,0.341865476,50
-76.51427717,3.386748885,0.340071725,53
-76.53483841,3.369502735,0.393558291,32
-76.52355799,3.36851966,0.29726023,31
-76.51555656,3.375982147,0.275324844,24
-76.51692805,3.378225605,0.406054525,51
-76.51447242,3.386056076,0.394849081,28
-76.51470467,3.382736133,0.346119485,50
-76.51519882,3.37596379,0.429111579,60
-76.51737995,3.380206095,0.30980893,33
-76.51457467,3.378243619,0.259329871,36
-76.51541304,3.371480947,0.342559802,55
-76.52826346,3.377034317,0.423530375,23
-76.53002981,3.381492554,0.274511953,51
-76.53910489,3.334445073,0.398077855,35
-76.52482933,3.337654377,0.264209841,58
-76.52876735,3.338086179,0.389409063,33
-76.52599525,3.336348882,0.339119541,38
-76.54153009,3.332920097,0.268173252,33
-76.52439277,3.345404787,0.409001967,21
-76.53677699,3.335212966,0.29806377,54
-76.54512635,3.337312284,0.252755466,44
-76.53801403,3.334682695,0.332617762,25
-76.51993814,3.386084737,0.416727421,44
-76.51429794,3.387407223,0.353742667,25
-76.53240961,3.383461878,0.44382634,47
-76.51877056,3.385948929,0.354371321,39
-76.5230662,3.384058641,0.403982301,58
-76.51491745,3.388251321,0.433202252,41
-76.50870247,3.379074235,0.330115964,29
-76.527152,3.382956011,0.410388853,48
-76.52224571,3.384100816,0.305657178,49
-76.51845615,3.387170037,0.266723994,41
-76.52749248,3.381952813,0.409726199,23
-76.51688297,3.387403834,0.259295141,44
-76.53450899,3.382830105,0.349227631,57
-76.53085752,3.384853361,0.418987423,28
-76.52108583,3.388128589,0.295317329,54
-76.52305859,3.385510903,0.350780852,41
-76.51941025,3.387902829,0.35584239,55
-76.53367402,3.383580785,0.26275429,26
-76.51786589,3.387763369,0.327814737,39
-76.51785212,3.387372714,0.314509986,51
-76.51789398,3.387041141,0.279822584,58
-76.52559039,3.385416269,0.363225658,52
-76.5230491,3.386136492,0.275986722,58
-76.51876563,3.387531043,0.432045771,48
-76.5324066,3.38323407,0.365851086,45
-76.52102882,3.389313515,0.264060245,58
-76.51876604,3.387395548,0.382346187,23
-76.5148932,3.38812101,0.448427095,25
-76.52251756,3.3844234,0.257726666,48
-76.53024418,3.385040118,0.308182499,24
-76.5247491,3.38453623,0.297388933,20
-76.51882624,3.386807204,0.385406522,54
-76.51786906,3.38681486,0.321011205,52
-76.51976637,3.384677102,0.36835081,40
-76.53195468,3.38391148,0.435830811,53
-76.52251443,3.384674888,0.262935976,31
-76.53410462,3.384202988,0.427252675,34
-76.51393551,3.388063082,0.33895848,52
-76.52551336,3.384293123,0.296755641,49
-76.50834647,3.380124151,0.402685344,52
-76.52340795,3.482912196,0.294819987,47
-76.52346624,3.483510625,0.310911661,28
-76.52158039,3.469353466,0.37052386,50
-76.52591356,3.475451645,0.287851641,27
-76.52108954,3.481097939,0.358433374,34
-76.5217648,3.482588716,0.278510203,26
-76.52078904,3.487544614,0.279174614,32
-76.52035439,3.476494661,0.431416408,59
-76.5237173,3.48557975,0.418664777,56
-76.52247497,3.47723458,0.355093597,38
-76.52200524,3.48306879,0.37936391,49
-76.51874059,3.484437317,0.449850784,45
-76.51918772,3.485363434,0.368817056,56
-76.51817396,3.477396878,0.333497194,58
-76.52319365,3.471868566,0.390085958,48
-76.52135111,3.47411203,0.324502231,41
-76.5252076,3.475990756,0.338525729,51
-76.51619028,3.482397409,0.259702968,33
-76.51789787,3.479698795,0.356726477,25
-76.52361982,3.473651009,0.41517446,38
-76.51791731,3.477422209,0.292120759,51
-76.52655533,3.473044182,0.406413725,31
-76.52517661,3.478718056,0.318010371,45
-76.5234998,3.484915831,0.26871331,51
-76.52290525,3.471031482,0.297778964,33
-76.52139285,3.475741285,0.299741176,31
-76.52404653,3.487246138,0.331978404,51
-76.52015388,3.480432205,0.401669428,49
-76.51159173,3.47945133,0.306613503,34
-76.52274584,3.484768208,0.256743285,32
-76.520851,3.473601969,0.264825888,23
-76.52437046,3.471489557,0.337617586,33
-76.52303675,3.474986755,0.25285389,24
-76.5193047,3.482598439,0.363421477,44
-76.52125369,3.47907671,0.302242873,40
-76.52263557,3.483159621,0.256200296,54
-76.51352592,3.478755701,0.360084715,22
-76.51247498,3.479469635,0.393073714,24
-76.52419806,3.480709241,0.336836007,37
-76.52103188,3.473426342,0.315381395,28
-76.5192455,3.472315845,0.279235949,35
-76.52519537,3.485174846,0.254610559,47
-76.51205813,3.48015591,0.388072567,46
-76.52024808,3.480247251,0.321547042,29
-76.5248866,3.474498168,0.40859056,24
-76.51581712,3.478150505,0.395553936,31
-76.52162449,3.472693402,0.268242661,48
-76.51198802,3.478938164,0.434744165,47
-76.52048489,3.483527762,0.332592816,60
-76.51965549,3.478943505,0.255227542,50
-76.52319761,3.473826269,0.328642844,47
-76.52319288,3.474164629,0.341998787,48
-76.52416058,3.483034321,0.444790424,40
-76.51726926,3.47705342,0.402268391,20
-76.51428256,3.480047754,0.311224153,51
-76.52015622,3.474986397,0.400945987,60
-76.51937967,3.472096782,0.316907489,23
-76.51646902,3.483360639,0.333592853,56
-76.52318828,3.487065221,0.297057761,47
-76.52408011,3.486550629,0.440801445,55
-76.5229194,3.470356306,0.393043454,20
-76.52506411,3.484788171,0.424447736,32
-76.51731569,3.480353189,0.277066015,43
-76.52270628,3.46423928,0.36022835,47
-76.51026715,3.448615723,0.371698946,34
-76.51423094,3.449663846,0.282473048,26
-76.51764059,3.447530251,0.277021811,57
-76.51743304,3.448520698,0.345738039,33
-76.51415132,3.449470347,0.334516805,34
-76.510734,3.44867245,0.417179188,30
-76.51461724,3.448681284,0.264891596,56
-76.5160591,3.445731702,0.387552808,38
-76.51501943,3.447747535,0.331258123,54
-76.51256435,3.44785255,0.372510042,36
-76.51747101,3.447418652,0.273610595,57
-76.51134739,3.447612939,0.272794132,36
-76.51603083,3.448256153,0.36351266,20
-76.5217163,3.432717169,0.251882908,20
-76.52202013,3.430215352,0.420341824,33
-76.521076,3.433510808,0.326625467,28
-76.52247259,3.431489855,0.441352087,57
-76.52255713,3.431785492,0.421383513,49
-76.52269119,3.431432903,0.263376005,59
-76.52355535,3.431518588,0.413219267,29
-76.52053816,3.429477865,0.278347787,34
-76.52420692,3.432222885,0.385223021,54
-76.52232406,3.431380327,0.424782623,50
-76.47358936,3.433128159,0.419329967,40
-76.48498344,3.423634228,0.265626203,43
-76.46636729,3.416314137,0.441861298,41
-76.48336575,3.435019526,0.414485667,46
-76.49723852,3.417738385,0.437464579,24
-76.47781401,3.421490252,0.393151979,57
-76.49169072,3.418570761,0.342214687,55
-76.48035669,3.416741951,0.292491158,46
-76.46402066,3.417852301,0.405204017,47
-76.46862385,3.416392317,0.306688546,33
-76.48078758,3.433496267,0.358343882,42
-76.46882478,3.414260116,0.401657504,57
-76.48258233,3.437202732,0.368985274,46
-76.49640226,3.41479435,0.264667069,39
-76.49731798,3.413431328,0.435676224,25
-76.49916738,3.422004367,0.31097444,59
-76.47851228,3.434630791,0.32991917,56
-76.46400286,3.421015105,0.299304975,53
-76.48783921,3.425922015,0.308513222,50
-76.49028493,3.41995239,0.326274416,28
-76.47152509,3.40306411,0.259459817,32
-76.47536039,3.418245631,0.253670221,41
-76.46315668,3.417769566,0.364022177,24
-76.49963961,3.421191305,0.385619202,40
-76.46350487,3.429704249,0.433171303,46
-76.46429153,3.432389864,0.41626724,53
-76.47438594,3.434663669,0.413035473,41
-76.48937659,3.42629263,0.43736909,50
-76.49484101,3.407386836,0.434855734,38
-76.49154691,3.42521687,0.350325064,26
-76.47520708,3.407772286,0.440240569,38
-76.47808811,3.432647613,0.260403483,52
-76.48273934,3.420728213,0.394781778,57
-76.47743321,3.431120066,0.284123056,46
-76.47619926,3.433150375,0.274291245,33
-76.49088078,3.426044695,0.424300362,23
-76.48725565,3.421767122,0.37785274,32
-76.47684259,3.435010777,0.265513078,55
-76.47520111,3.402590867,0.297424485,26
-76.47931879,3.43369529,0.352303795,41
-76.49157995,3.423610538,0.268786941,26
-76.48224413,3.427568704,0.275222477,54
-76.49976701,3.403749705,0.361672885,51
-76.46317911,3.422932604,0.254601637,33
-76.46912692,3.408532984,0.376561568,57
-76.46789121,3.405640984,0.314179971,47
-76.47713558,3.431834541,0.317159513,48
-76.48546597,3.441341259,0.432544091,44
-76.46458645,3.421235408,0.378810845,37
-76.47557857,3.439862155,0.285793532,52
-76.47404883,3.438202026,0.266753047,52
-76.47020255,3.404437976,0.250435535,50
-76.49717513,3.419121,0.38571653,49
-76.49177319,3.419800148,0.373408515,30
-76.47827822,3.421848235,0.438098597,22
-76.46661123,3.421005036,0.412770474,21
-76.48139097,3.418656611,0.389352816,42
-76.46505328,3.421311818,0.309289411,30
-76.46404933,3.420931188,0.333931583,55
-76.47899772,3.429757381,0.38703705,59
-76.47440101,3.409040266,0.319277676,60
-76.48760092,3.42724325,0.271794856,30
-76.47577721,3.402366336,0.25134984,41
-76.48805169,3.426361742,0.338175426,42
-76.50352927,3.422486213,0.425781443,39
-76.48096186,3.433244309,0.387693508,22
-76.47605933,3.440145092,0.26326582,22
-76.46173657,3.426745608,0.351739521,43
-76.48426945,3.424504397,0.301128707,39
-76.47694333,3.437765268,0.258432648,52
-76.47272766,3.421632654,0.34105949,38
-76.48248962,3.415262709,0.250061505,41
-76.49573281,3.422276597,0.432448527,36
-76.47359235,3.437917323,0.404162774,43
-76.47592827,3.433566559,0.296444066,37
-76.47554171,3.418130686,0.336535378,57
-76.47500587,3.409552332,0.444625481,41
-76.46822011,3.404595543,0.377471534,33
-76.48478538,3.440539759,0.426307289,51
-76.49850161,3.414239168,0.425175545,43
-76.49084305,3.416914361,0.391371773,36
-76.4678954,3.415881472,0.408985575,38
-76.47662894,3.429525326,0.447277691,50
-76.47411567,3.40722109,0.443277593,23
-76.4777193,3.434777183,0.25829222,47
-76.47363902,3.433642099,0.383206583,58
-76.47600427,3.433259911,0.344094838,45
-76.46724369,3.412607154,0.348701594,51
-76.47814149,3.424585805,0.277086668,60
-76.48583369,3.422819307,0.435522942,45
-76.48554237,3.420983923,0.322327686,38
-76.49953398,3.424423903,0.267677402,43
-76.47268456,3.438810097,0.429914729,45
-76.4991185,3.420272232,0.361002805,28
-76.48434373,3.440884921,0.254639469,28
-76.46182249,3.42615871,0.275360406,55
-76.47138435,3.407435187,0.328644709,44
-76.4712923,3.436325006,0.315174252,54
-76.49085159,3.426399611,0.374685056,22
-76.47415164,3.407101624,0.328239143,38
-76.46993933,3.404922526,0.31023073,21
-76.49697318,3.405969564,0.369388535,43
-76.46787942,3.437937931,0.379175905,51
-76.48006343,3.420415211,0.287257022,28
-76.4792306,3.435949832,0.385579486,29
-76.49092203,3.417027401,0.254800502,35
-76.47923106,3.439413701,0.310090629,50
-76.48080943,3.43699103,0.415889521,20
-76.46665967,3.418893535,0.363702115,33
-76.47866955,3.43744309,0.275665633,23
-76.4991033,3.424235127,0.376742751,28
-76.47268942,3.40485275,0.361144321,31
-76.4715597,3.401584214,0.394449834,55
-76.4758454,3.422439753,0.438629798,56
-76.46889085,3.408327568,0.42395493,54
-76.46524006,3.417262495,0.300387312,38
-76.477924,3.419900681,0.424531353,52
-76.49088688,3.420898747,0.361856874,39
-76.50261037,3.424001984,0.364656361,48
-76.46621213,3.414814966,0.28026796,57
-76.48133092,3.436191689,0.325662218,39
-76.47593648,3.425647507,0.449929569,44
-76.47561885,3.425138715,0.433843085,60
-76.46177278,3.426376622,0.295962168,58
-76.46597584,3.41707344,0.297797349,38
-76.4802585,3.416648877,0.27264906,34
-76.49624892,3.406752987,0.401276481,20
-76.46723164,3.408117501,0.359318181,24
-76.47295498,3.420435204,0.436042809,55
-76.49991447,3.402085565,0.301170324,60
-76.47456848,3.40873721,0.394045406,24
-76.46958813,3.41469222,0.284976997,57
-76.4740316,3.418418488,0.393747445,22
-76.48464478,3.428513286,0.38102571,24
-76.48897199,3.428685551,0.311015489,32
-76.47683133,3.432610287,0.390405181,47
-76.46315566,3.428990147,0.401127138,49
-76.4806132,3.426159642,0.321666882,50
-76.4953199,3.421222289,0.434427974,41
-76.46566313,3.419039583,0.432099579,25
-76.49053079,3.422644824,0.25098093,22
-76.48803994,3.418588363,0.255613364,45
-76.47417153,3.434291633,0.262302278,30
-76.49117348,3.420546584,0.441264635,38
-76.48763908,3.423371232,0.305958891,40
-76.46746526,3.416444418,0.323411231,29
-76.47506039,3.423768824,0.38930402,59
-76.47307326,3.405184177,0.281687409,32
-76.47101462,3.433724266,0.435162294,28
-76.49151441,3.418845881,0.36451766,25
-76.47457956,3.434845289,0.434688224,27
-76.48946467,3.421164191,0.272825318,58
-76.46880785,3.439742741,0.382267142,31
-76.4747762,3.409825268,0.405196928,39
-76.48555209,3.425006251,0.318170895,38
-76.47369345,3.404818664,0.286083102,44
-76.47310453,3.402042465,0.278341597,58
-76.47536162,3.417145878,0.384093188,50
-76.4738539,3.439598794,0.341040555,38
-76.49487917,3.421251032,0.372501462,24
-76.4779632,3.434352858,0.430322919,57
-76.48470359,3.417735862,0.422726627,60
-76.48302525,3.433230223,0.433481787,54
-76.47359334,3.421460224,0.33579435,22
-76.46591844,3.421299718,0.387679005,48
-76.48031759,3.438507252,0.399790477,41
-76.47259502,3.404393994,0.340245627,50
-76.4633753,3.42188092,0.412776693,26
-76.49700645,3.407100324,0.296412638,59
-76.47901288,3.429620273,0.394991201,41
-76.47301792,3.439473444,0.288871666,50
-76.50106124,3.422355923,0.390985272,23
-76.46551736,3.415555075,0.253153253,60
-76.47386779,3.405775174,0.254211347,29
-76.4968593,3.405272437,0.323621771,45
-76.47012115,3.405779447,0.347707109,30
-76.48548496,3.421183017,0.370810964,42
-76.49484192,3.407972599,0.426738903,38
-76.46479913,3.41943721,0.420757623,58
-76.47308576,3.407149308,0.445402447,42
-76.49948336,3.419361089,0.32339957,60
-76.46534521,3.416138431,0.380175183,50
-76.47979506,3.435527873,0.362581648,34
-76.47554817,3.402564816,0.295948492,54
-76.46599966,3.419176513,0.397692811,24
-76.47387144,3.40514931,0.409960553,24
-76.47632846,3.435132218,0.290126958,39
-76.47464185,3.438598318,0.329968035,56
-76.47763486,3.412253911,0.314261209,23
-76.47869521,3.436266058,0.289045539,44
-76.46275729,3.430171406,0.318606154,53
-76.46980514,3.402347043,0.394318672,55
-76.48932178,3.424675775,0.282296867,48
-76.47392664,3.404135044,0.289269887,52
-76.50049957,3.422753904,0.297472456,43
-76.46666787,3.437387366,0.284660569,55
-76.47269263,3.40384984,0.263239462,50
-76.46448634,3.418627824,0.251164141,42
-76.49055293,3.417798719,0.416962492,25
-76.4844242,3.422316062,0.342240438,36
-76.47933283,3.417578934,0.289101833,29
-76.49276935,3.419595553,0.280943225,21
