rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
6.5,20.0,50.0,800.0,MEAN,5.0,9.33252122e-02,1.35647939e-01,2.10952744e-01,1.35752275e-01,9.65838378e-02,4.23585231e-02,1.44142340e-02,3.19663589e-03
6.5,20.0,100.0,800.0,MEAN,5.0,2.58241470e-02,3.53699754e-02,5.81423890e-02,4.06493867e-02,2.88991120e-02,1.36968806e-02,5.61603290e-03,1.36948740e-03
6.5,20.0,200.0,800.0,MEAN,5.0,5.24666482e-03,6.38982226e-03,1.03739851e-02,9.12389779e-03,7.16377957e-03,3.91558718e-03,1.95669546e-03,5.09438611e-04
6.5,20.0,500.0,800.0,MEAN,5.0,2.42578878e-04,2.10575442e-04,2.74419905e-04,5.17540708e-04,6.33529192e-04,5.12030090e-04,3.43626418e-04,9.10147140e-05
6.5,100.0,5.0,200.0,MEAN,5.0,8.60934365e+00,1.11089984e+01,9.95015743e+00,1.38704637e+01,1.39952369e+01,6.63803168e+00,8.33933337e-01,6.67368442e-02
6.5,100.0,20.0,200.0,MEAN,5.0,1.62262638e+00,2.11487513e+00,2.49164178e+00,2.98311849e+00,2.34696054e+00,1.08581229e+00,1.89157172e-01,2.19111202e-02
6.5,100.0,50.0,200.0,MEAN,5.0,3.93346262e-01,4.97931665e-01,6.72521545e-01,7.92531077e-01,5.69985782e-01,2.75384872e-01,6.06194737e-02,8.32363427e-03
6.5,100.0,100.0,200.0,MEAN,5.0,1.08843382e-01,1.29834857e-01,1.85359093e-01,2.37313903e-01,1.70546991e-01,8.90473377e-02,2.36183871e-02,3.56597145e-03
6.5,100.0,200.0,200.0,MEAN,5.0,2.21135955e-02,2.34555339e-02,3.30724708e-02,5.32659400e-02,4.22767680e-02,2.54563520e-02,8.22893876e-03,1.32651351e-03
6.5,100.0,500.0,200.0,MEAN,5.0,1.02241927e-03,7.72972895e-04,8.74856115e-04,3.02143809e-03,3.73874802e-03,3.32885404e-03,1.44513074e-03,2.36990768e-04
6.5,100.0,5.0,360.0,MEAN,5.0,7.97927922e+00,1.08781419e+01,1.04917410e+01,1.27147364e+01,9.01344226e+00,3.32282553e+00,5.59561515e-01,5.18190161e-02
6.5,100.0,20.0,360.0,MEAN,5.0,1.50387643e+00,2.07092583e+00,2.62726096e+00,2.73455640e+00,1.51152806e+00,5.43529314e-01,1.26922703e-01,1.70132811e-02
6.5,100.0,50.0,360.0,MEAN,5.0,3.64559691e-01,4.87584129e-01,7.09126654e-01,7.26495086e-01,3.67091603e-01,1.37850485e-01,4.06751032e-02,6.46303467e-03
6.5,100.0,100.0,360.0,MEAN,5.0,1.00877810e-01,1.27136754e-01,1.95448122e-01,2.17540219e-01,1.09838474e-01,4.45747748e-02,1.58477181e-02,2.76886230e-03
6.5,100.0,200.0,360.0,MEAN,5.0,2.04952387e-02,2.29681036e-02,3.48725937e-02,4.88276671e-02,2.72277783e-02,1.27427859e-02,5.52154139e-03,1.02999513e-03
6.5,100.0,500.0,360.0,MEAN,5.0,9.47594747e-04,7.56909718e-04,9.22474223e-04,2.76968309e-03,2.40788989e-03,1.66633752e-03,9.69669289e-04,1.84015719e-04
6.5,100.0,5.0,570.0,MEAN,5.0,7.97927922e+00,1.08781419e+01,1.04917410e+01,1.27147364e+01,9.01344226e+00,3.32282553e+00,5.59561515e-01,5.18190161e-02
6.5,100.0,20.0,570.0,MEAN,5.0,1.50387643e+00,2.07092583e+00,2.62726096e+00,2.73455640e+00,1.51152806e+00,5.43529314e-01,1.26922703e-01,1.70132811e-02
6.5,100.0,50.0,570.0,MEAN,5.0,3.64559691e-01,4.87584129e-01,7.09126654e-01,7.26495086e-01,3.67091603e-01,1.37850485e-01,4.06751032e-02,6.46303467e-03
6.5,100.0,100.0,570.0,MEAN,5.0,1.00877810e-01,1.27136754e-01,1.95448122e-01,2.17540219e-01,1.09838474e-01,4.45747748e-02,1.58477181e-02,2.76886230e-03
6.5,100.0,200.0,570.0,MEAN,5.0,2.04952387e-02,2.29681036e-02,3.48725937e-02,4.88276671e-02,2.72277783e-02,1.27427859e-02,5.52154139e-03,1.02999513e-03
6.5,100.0,500.0,570.0,MEAN,5.0,9.47594747e-04,7.56909718e-04,9.22474223e-04,2.76968309e-03,2.40788989e-03,1.66633752e-03,9.69669289e-04,1.84015719e-04
6.5,100.0,5.0,800.0,MEAN,5.0,6.32081455e+00,9.75476073e+00,9.74338286e+00,7.62751168e+00,5.78181153e+00,2.28145976e+00,3.86122033e-01,3.85423327e-02
6.5,100.0,20.0,800.0,MEAN,5.0,1.19130109e+00,1.85706218e+00,2.43986288e+00,1.64044776e+00,9.69592986e-01,3.73188495e-01,8.75822425e-02,1.26542646e-02
6.5,100.0,50.0,800.0,MEAN,5.0,2.88787262e-01,4.37231520e-01,6.58545851e-01,4.35821048e-01,2.35476570e-01,9.46484646e-02,2.80676085e-02,4.80712394e-03
6.5,100.0,100.0,800.0,MEAN,5.0,7.99107178e-02,1.14007394e-01,1.81507139e-01,1.30501373e-01,7.04575829e-02,3.06051444e-02,1.09356219e-02,2.05944497e-03
6.5,100.0,200.0,800.0,MEAN,5.0,1.62353766e-02,2.05961971e-02,3.23851906e-02,2.92914921e-02,1.74656783e-02,8.74922653e-03,3.81010619e-03,7.66097431e-04
6.5,100.0,500.0,800.0,MEAN,5.0,7.50640565e-04,6.78743967e-04,8.56675699e-04,1.66152010e-03,1.54457810e-03,1.14411123e-03,6.69114418e-04,1.36868579e-04
6.5,150.0,5.0,200.0,MEAN,5.0,1.22539469e+01,1.60146743e+01,1.42013691e+01,1.99706095e+01,1.84897597e+01,8.53406230e+00,1.02700643e+00,7.58120452e-02
6.5,150.0,20.0,200.0,MEAN,5.0,2.30953466e+00,3.04879298e+00,3.55619745e+00,4.29507590e+00,3.10067895e+00,1.39595443e+00,2.32951032e-01,2.48907010e-02
6.5,150.0,50.0,200.0,MEAN,5.0,5.59861985e-01,7.17815698e-01,9.59856840e-01,1.14108144e+00,7.53034781e-01,3.54043453e-01,7.46541555e-02,9.45552258e-03
6.5,150.0,100.0,200.0,MEAN,5.0,1.54920175e-01,1.87169254e-01,2.64553893e-01,3.41683117e-01,2.25317579e-01,1.14482058e-01,2.90865400e-02,4.05088960e-03
6.5,150.0,200.0,200.0,MEAN,5.0,3.14749692e-02,3.38133756e-02,4.72027068e-02,7.66919771e-02,5.58538085e-02,3.27274868e-02,1.01341110e-02,1.50689927e-03
6.5,150.0,500.0,200.0,MEAN,5.0,1.45524119e-03,1.11431371e-03,1.24863899e-03,4.35024822e-03,4.93943425e-03,4.27967946e-03,1.77970887e-03,2.69217926e-04
6.5,150.0,5.0,360.0,MEAN,5.0,1.13571566e+01,1.56818728e+01,1.49743445e+01,1.83066003e+01,1.19080786e+01,4.27192902e+00,6.89111763e-01,5.88656181e-02
6.5,150.0,20.0,360.0,MEAN,5.0,2.14051416e+00,2.98543591e+00,3.74976002e+00,3.93719771e+00,1.99695017e+00,6.98778382e-01,1.56307976e-01,1.93268299e-02
6.5,150.0,50.0,360.0,MEAN,5.0,5.18889161e-01,7.02898745e-01,1.01210151e+00,1.04600322e+00,4.84981825e-01,1.77224919e-01,5.00922442e-02,7.34190959e-03
6.5,150.0,100.0,360.0,MEAN,5.0,1.43582529e-01,1.83279683e-01,2.78953467e-01,3.13213087e-01,1.45112727e-01,5.73067325e-02,1.95167979e-02,3.14538567e-03
6.5,150.0,200.0,360.0,MEAN,5.0,2.91715116e-02,3.31106987e-02,4.97719334e-02,7.03017788e-02,3.59718869e-02,1.63825263e-02,6.79989424e-03,1.17005889e-03
6.5,150.0,500.0,360.0,MEAN,5.0,1.34874112e-03,1.09115711e-03,1.31660197e-03,3.98777291e-03,3.18117556e-03,2.14229592e-03,1.19416810e-03,2.09039073e-04
6.5,150.0,5.0,570.0,MEAN,5.0,1.13571566e+01,1.56818728e+01,1.49743445e+01,1.83066003e+01,1.19080786e+01,4.27192902e+00,6.89111763e-01,5.88656181e-02
6.5,150.0,20.0,570.0,MEAN,5.0,2.14051416e+00,2.98543591e+00,3.74976002e+00,3.93719771e+00,1.99695017e+00,6.98778382e-01,1.56307976e-01,1.93268299e-02
6.5,150.0,50.0,570.0,MEAN,5.0,5.18889161e-01,7.02898745e-01,1.01210151e+00,1.04600322e+00,4.84981825e-01,1.77224919e-01,5.00922442e-02,7.34190959e-03
6.5,150.0,100.0,570.0,MEAN,5.0,1.43582529e-01,1.83279683e-01,2.78953467e-01,3.13213087e-01,1.45112727e-01,5.73067325e-02,1.95167979e-02,3.14538567e-03
6.5,150.0,200.0,570.0,MEAN,5.0,2.91715116e-02,3.31106987e-02,4.97719334e-02,7.03017788e-02,3.59718869e-02,1.63825263e-02,6.79989424e-03,1.17005889e-03
6.5,150.0,500.0,570.0,MEAN,5.0,1.34874112e-03,1.09115711e-03,1.31660197e-03,3.98777291e-03,3.18117556e-03,2.14229592e-03,1.19416810e-03,2.09039073e-04
6.5,150.0,5.0,800.0,MEAN,5.0,8.99661220e+00,1.40624123e+01,1.39062499e+01,1.09820450e+01,7.63862068e+00,2.93311643e+00,4.75517397e-01,4.37835067e-02
6.5,150.0,20.0,800.0,MEAN,5.0,1.69561594e+00,2.67713119e+00,3.48229599e+00,2.36190673e+00,1.28097448e+00,4.79782867e-01,1.07859372e-01,1.43750531e-02
6.5,150.0,50.0,800.0,MEAN,5.0,4.11039903e-01,6.30310685e-01,9.39910021e-01,6.27492500e-01,3.11099071e-01,1.21683043e-01,3.45658496e-02,5.46082005e-03
6.5,150.0,100.0,800.0,MEAN,5.0,1.13739413e-01,1.64352467e-01,2.59056189e-01,1.87895085e-01,9.30847965e-02,3.93469362e-02,1.34674481e-02,2.33949832e-03
6.5,150.0,200.0,800.0,MEAN,5.0,2.31083171e-02,2.96913707e-02,4.62217857e-02,4.21737126e-02,2.30747216e-02,1.12482808e-02,4.69222582e-03,8.70275089e-04
6.5,150.0,500.0,800.0,MEAN,5.0,1.06841009e-03,9.78473773e-04,1.22269098e-03,2.39224656e-03,2.04061412e-03,1.47090538e-03,8.24028465e-04,1.55480634e-04
7.0,5.0,5.0,200.0,MEAN,5.0,3.59461524e+00,4.41145281e+00,4.00974627e+00,6.04087671e+00,8.59323045e+00,4.95852223e+00,8.03204578e-01,7.95875571e-02
7.0,5.0,20.0,200.0,MEAN,5.0,8.08850064e-01,1.00113511e+00,1.19743108e+00,1.51508518e+00,1.68105970e+00,9.42231602e-01,2.07647813e-01,3.09770825e-02
7.0,5.0,50.0,200.0,MEAN,5.0,2.12439160e-01,2.56993079e-01,3.58139247e-01,4.31709779e-01,4.32739431e-01,2.50971156e-01,6.92723222e-02,1.26242969e-02
7.0,5.0,100.0,200.0,MEAN,5.0,6.08702064e-02,6.96835721e-02,1.03845451e-01,1.33278758e-01,1.32557506e-01,8.26885521e-02,2.73987334e-02,5.56970452e-03
7.0,5.0,200.0,200.0,MEAN,5.0,1.26107066e-02,1.28729212e-02,1.90981107e-02,3.04312281e-02,3.32793439e-02,2.38737874e-02,9.62153849e-03,2.10560830e-03
7.0,5.0,500.0,200.0,MEAN,5.0,5.90376265e-04,4.30391490e-04,5.15469941e-04,1.74517076e-03,2.96655629e-03,3.14108167e-03,1.69790071e-03,3.80041865e-04
7.0,5.0,5.0,360.0,MEAN,5.0,3.33154766e+00,4.31977825e+00,4.22799533e+00,5.53753332e+00,5.53435338e+00,2.48210691e+00,5.38942803e-01,6.17971818e-02
7.0,5.0,20.0,360.0,MEAN,5.0,7.49655348e-01,9.80330489e-01,1.26260683e+00,1.38884388e+00,1.08266367e+00,4.71656566e-01,1.39329751e-01,2.40527097e-02
7.0,5.0,50.0,360.0,MEAN,5.0,1.96892056e-01,2.51652496e-01,3.77632639e-01,3.95738466e-01,2.78699954e-01,1.25629615e-01,4.64810840e-02,9.80236105e-03
7.0,5.0,100.0,360.0,MEAN,5.0,5.64154938e-02,6.82354753e-02,1.09497722e-01,1.22173585e-01,8.53718614e-02,4.13917326e-02,1.83842953e-02,4.32469667e-03
7.0,5.0,200.0,360.0,MEAN,5.0,1.16878073e-02,1.26054086e-02,2.01376140e-02,2.78956098e-02,2.14331095e-02,1.19505953e-02,6.45596286e-03,1.63493722e-03
7.0,5.0,500.0,360.0,MEAN,5.0,5.47170290e-04,4.21447509e-04,5.43526786e-04,1.59975806e-03,1.91057029e-03,1.57234356e-03,1.13927559e-03,2.95090302e-04
7.0,5.0,5.0,570.0,MEAN,5.0,3.33154766e+00,4.31977825e+00,4.22799533e+00,5.53753332e+00,5.53435338e+00,2.48210691e+00,5.38942803e-01,6.17971818e-02
7.0,5.0,20.0,570.0,MEAN,5.0,7.49655348e-01,9.80330489e-01,1.26260683e+00,1.38884388e+00,1.08266367e+00,4.71656566e-01,1.39329751e-01,2.40527097e-02
7.0,5.0,50.0,570.0,MEAN,5.0,1.96892056e-01,2.51652496e-01,3.77632639e-01,3.95738466e-01,2.78699954e-01,1.25629615e-01,4.64810840e-02,9.80236105e-03
7.0,5.0,100.0,570.0,MEAN,5.0,5.64154938e-02,6.82354753e-02,1.09497722e-01,1.22173585e-01,8.53718614e-02,4.13917326e-02,1.83842953e-02,4.32469667e-03
7.0,5.0,200.0,570.0,MEAN,5.0,1.16878073e-02,1.26054086e-02,2.01376140e-02,2.78956098e-02,2.14331095e-02,1.19505953e-02,6.45596286e-03,1.63493722e-03
7.0,5.0,500.0,570.0,MEAN,5.0,5.47170290e-04,4.21447509e-04,5.43526786e-04,1.59975806e-03,1.91057029e-03,1.57234356e-03,1.13927559e-03,2.95090302e-04
7.0,5.0,5.0,800.0,MEAN,5.0,2.63909738e+00,3.87367655e+00,3.92641959e+00,3.32194067e+00,3.55009632e+00,1.70422039e+00,3.71894216e-01,4.59639669e-02
7.0,5.0,20.0,800.0,MEAN,5.0,5.93842163e-01,8.79092169e-01,1.17254722e+00,8.33161032e-01,6.94491310e-01,3.23840499e-01,9.61436509e-02,1.78901031e-02
7.0,5.0,50.0,800.0,MEAN,5.0,1.55968746e-01,2.25664448e-01,3.50696743e-01,2.37401679e-01,1.78776383e-01,8.62575868e-02,3.20739904e-02,7.29087292e-03
7.0,5.0,100.0,800.0,MEAN,5.0,4.46897350e-02,6.11888262e-02,1.01687435e-01,7.32913694e-02,5.47630970e-02,2.84196602e-02,1.26859716e-02,3.21665502e-03
7.0,5.0,200.0,800.0,MEAN,5.0,9.25853829e-03,1.13036533e-02,1.87012321e-02,1.67344476e-02,1.37485986e-02,8.20530662e-03,4.45489806e-03,1.21604575e-03
7.0,5.0,500.0,800.0,MEAN,5.0,4.33442901e-04,3.77924801e-04,5.04757941e-04,9.59687475e-04,1.22556478e-03,1.07957476e-03,7.86150219e-04,2.19484457e-04
7.0,20.0,5.0,200.0,MEAN,5.0,3.85756810e+00,4.74624638e+00,4.30543408e+00,6.49770574e+00,9.08545457e+00,5.21405445e+00,8.37364491e-01,8.16431370e-02
7.0,20.0,20.0,200.0,MEAN,5.0,8.68018966e-01,1.07711317e+00,1.28573237e+00,1.62966042e+00,1.77735156e+00,9.90788516e-01,2.16478976e-01,3.17771557e-02
7.0,20.0,50.0,200.0,MEAN,5.0,2.27979484e-01,2.76496774e-01,3.84549250e-01,4.64356954e-01,4.57526941e-01,2.63904690e-01,7.22184415e-02,1.29503560e-02
7.0,20.0,100.0,200.0,MEAN,5.0,6.53229764e-02,7.49719913e-02,1.11503251e-01,1.43357693e-01,1.40150459e-01,8.69498196e-02,2.85639886e-02,5.71355833e-03
7.0,20.0,200.0,200.0,MEAN,5.0,1.35332035e-02,1.38498718e-02,2.05064488e-02,3.27325280e-02,3.51855998e-02,2.51040979e-02,1.00307380e-02,2.15999175e-03
7.0,20.0,500.0,200.0,MEAN,5.0,6.33563398e-04,4.63054721e-04,5.53481867e-04,1.87714575e-03,3.13648197e-03,3.30295401e-03,1.77011163e-03,3.89857551e-04
7.0,20.0,5.0,360.0,MEAN,5.0,3.57525663e+00,4.64761447e+00,4.53977733e+00,5.95629803e+00,5.85136365e+00,2.61001967e+00,5.61863787e-01,6.33932737e-02
7.0,20.0,20.0,360.0,MEAN,5.0,8.04494046e-01,1.05472964e+00,1.35571433e+00,1.49387238e+00,1.14467914e+00,4.95962891e-01,1.45255380e-01,2.46739408e-02
7.0,20.0,50.0,360.0,MEAN,5.0,2.11295080e-01,2.70750884e-01,4.05480129e-01,4.25665384e-01,2.94664014e-01,1.32103805e-01,4.84579027e-02,1.00555355e-02
7.0,20.0,100.0,360.0,MEAN,5.0,6.05423932e-02,7.34139957e-02,1.17572333e-01,1.31412714e-01,9.02620003e-02,4.35248120e-02,1.91661708e-02,4.43639454e-03
7.0,20.0,200.0,360.0,MEAN,5.0,1.25427923e-02,1.35620571e-02,2.16226075e-02,3.00051587e-02,2.26608077e-02,1.25664567e-02,6.73053192e-03,1.67716422e-03
7.0,20.0,500.0,360.0,MEAN,5.0,5.87196825e-04,4.53431965e-04,5.83607688e-04,1.72073651e-03,2.02000862e-03,1.65337263e-03,1.18772845e-03,3.02711867e-04
7.0,20.0,5.0,570.0,MEAN,5.0,3.57525663e+00,4.64761447e+00,4.53977733e+00,5.95629803e+00,5.85136365e+00,2.61001967e+00,5.61863787e-01,6.33932737e-02
7.0,20.0,20.0,570.0,MEAN,5.0,8.04494046e-01,1.05472964e+00,1.35571433e+00,1.49387238e+00,1.14467914e+00,4.95962891e-01,1.45255380e-01,2.46739408e-02
7.0,20.0,50.0,570.0,MEAN,5.0,2.11295080e-01,2.70750884e-01,4.05480129e-01,4.25665384e-01,2.94664014e-01,1.32103805e-01,4.84579027e-02,1.00555355e-02
7.0,20.0,100.0,570.0,MEAN,5.0,6.05423932e-02,7.34139957e-02,1.17572333e-01,1.31412714e-01,9.02620003e-02,4.35248120e-02,1.91661708e-02,4.43639454e-03
7.0,20.0,200.0,570.0,MEAN,5.0,1.25427923e-02,1.35620571e-02,2.16226075e-02,3.00051587e-02,2.26608077e-02,1.25664567e-02,6.73053192e-03,1.67716422e-03
7.0,20.0,500.0,570.0,MEAN,5.0,5.87196825e-04,4.53431965e-04,5.83607688e-04,1.72073651e-03,2.02000862e-03,1.65337263e-03,1.18772845e-03,3.02711867e-04
7.0,20.0,5.0,800.0,MEAN,5.0,2.83215232e+00,4.16765726e+00,4.21596270e+00,3.57315569e+00,3.75344744e+00,1.79204560e+00,3.87710702e-01,4.71511200e-02
7.0,20.0,20.0,800.0,MEAN,5.0,6.37282833e-01,9.45808152e-01,1.25901352e+00,8.96167144e-01,7.34272086e-01,3.40529278e-01,1.00232595e-01,1.83521670e-02
7.0,20.0,50.0,800.0,MEAN,5.0,1.67378153e-01,2.42790554e-01,3.76557918e-01,2.55354699e-01,1.89016776e-01,9.07027807e-02,3.34380822e-02,7.47918090e-03
7.0,20.0,100.0,800.0,MEAN,5.0,4.79588731e-02,6.58325630e-02,1.09186098e-01,7.88338804e-02,5.78999520e-02,2.98842374e-02,1.32255000e-02,3.29973448e-03
7.0,20.0,200.0,800.0,MEAN,5.0,9.93581776e-03,1.21615092e-02,2.00803035e-02,1.79999562e-02,1.45361246e-02,8.62815846e-03,4.64436278e-03,1.24745366e-03
7.0,20.0,500.0,800.0,MEAN,5.0,4.65150063e-04,4.06606235e-04,5.41979940e-04,1.03226189e-03,1.29576568e-03,1.13520951e-03,8.19584818e-04,2.25153281e-04
7.0,100.0,5.0,200.0,MEAN,5.0,1.19369300e+01,1.52984891e+01,1.34405729e+01,2.08603275e+01,2.21508249e+01,1.16506009e+01,1.63052846e+00,1.22775534e-01
7.0,100.0,20.0,200.0,MEAN,5.0,2.68601394e+00,3.47183916e+00,4.01376015e+00,5.23188514e+00,4.33327831e+00,2.21387822e+00,4.21531048e-01,4.77867143e-02
7.0,100.0,50.0,200.0,MEAN,5.0,7.05463928e-01,8.91226989e-01,1.20047413e+00,1.49077821e+00,1.11547519e+00,5.89684716e-01,1.40624812e-01,1.94748381e-02
7.0,100.0,100.0,200.0,MEAN,5.0,2.02136626e-01,2.41655847e-01,3.48087452e-01,4.60237591e-01,3.41694326e-01,1.94285974e-01,5.56202190e-02,8.59208993e-03
7.0,100.0,200.0,200.0,MEAN,5.0,4.18773950e-02,4.46420382e-02,6.40164071e-02,1.05084976e-01,8.57843768e-02,5.60941256e-02,1.95320006e-02,3.24821107e-03
7.0,100.0,500.0,200.0,MEAN,5.0,1.96051029e-03,1.49255581e-03,1.72784283e-03,6.02641559e-03,7.64691104e-03,7.38032165e-03,3.44678742e-03,5.86270577e-04
7.0,100.0,5.0,360.0,MEAN,5.0,1.10633402e+01,1.49805706e+01,1.41721386e+01,1.91221845e+01,1.42659380e+01,5.83198696e+00,1.09406943e+00,9.53312589e-02
7.0,100.0,20.0,360.0,MEAN,5.0,2.48944125e+00,3.39969074e+00,4.23222769e+00,4.79594928e+00,2.79078905e+00,1.10820970e+00,2.82843414e-01,3.71048489e-02
7.0,100.0,50.0,360.0,MEAN,5.0,6.53835402e-01,8.72706369e-01,1.26581551e+00,1.36656224e+00,7.18406648e-01,2.95180790e-01,9.43579411e-02,1.51215863e-02
7.0,100.0,100.0,360.0,MEAN,5.0,1.87343501e-01,2.36633988e-01,3.67033728e-01,4.21889258e-01,2.20063591e-01,9.72544914e-02,3.73206497e-02,6.67148187e-03
7.0,100.0,200.0,360.0,MEAN,5.0,3.88126484e-02,4.37143305e-02,6.75007974e-02,9.63289910e-02,5.52482630e-02,2.80792563e-02,1.31057908e-02,2.52213157e-03
7.0,100.0,500.0,360.0,MEAN,5.0,1.81703271e-03,1.46153895e-03,1.82188870e-03,5.52427714e-03,4.92488922e-03,3.69439654e-03,2.31276231e-03,4.55220273e-04
7.0,100.0,5.0,570.0,MEAN,5.0,1.10633402e+01,1.49805706e+01,1.41721386e+01,1.91221845e+01,1.42659380e+01,5.83198696e+00,1.09406943e+00,9.53312589e-02
7.0,100.0,20.0,570.0,MEAN,5.0,2.48944125e+00,3.39969074e+00,4.23222769e+00,4.79594928e+00,2.79078905e+00,1.10820970e+00,2.82843414e-01,3.71048489e-02
7.0,100.0,50.0,570.0,MEAN,5.0,6.53835402e-01,8.72706369e-01,1.26581551e+00,1.36656224e+00,7.18406648e-01,2.95180790e-01,9.43579411e-02,1.51215863e-02
7.0,100.0,100.0,570.0,MEAN,5.0,1.87343501e-01,2.36633988e-01,3.67033728e-01,4.21889258e-01,2.20063591e-01,9.72544914e-02,3.73206497e-02,6.67148187e-03
7.0,100.0,200.0,570.0,MEAN,5.0,3.88126484e-02,4.37143305e-02,6.75007974e-02,9.63289910e-02,5.52482630e-02,2.80792563e-02,1.31057908e-02,2.52213157e-03
7.0,100.0,500.0,570.0,MEAN,5.0,1.81703271e-03,1.46153895e-03,1.82188870e-03,5.52427714e-03,4.92488922e-03,3.69439654e-03,2.31276231e-03,4.55220273e-04
7.0,100.0,5.0,800.0,MEAN,5.0,8.76386448e+00,1.34335334e+01,1.31612639e+01,1.14713102e+01,9.15110591e+00,4.00425585e+00,7.54955984e-01,7.09061919e-02
7.0,100.0,20.0,800.0,MEAN,5.0,1.97201978e+00,3.04860610e+00,3.93035006e+00,2.87706783e+00,1.79019467e+00,7.60899363e-01,1.95174384e-01,2.75981201e-02
7.0,100.0,50.0,800.0,MEAN,5.0,5.17938050e-01,7.82582347e-01,1.17552704e+00,8.19794381e-01,4.60833023e-01,2.02671819e-01,6.51111256e-02,1.12472458e-02
7.0,100.0,100.0,800.0,MEAN,5.0,1.48404823e-01,2.12196895e-01,3.40853834e-01,2.53089418e-01,1.41163184e-01,6.67751607e-02,2.57528882e-02,4.96216434e-03
7.0,100.0,200.0,800.0,MEAN,5.0,3.07455781e-02,3.91999698e-02,6.26860799e-02,5.77873170e-02,3.54398503e-02,1.92792829e-02,9.04357154e-03,1.87592975e-03
7.0,100.0,500.0,800.0,MEAN,5.0,1.43936895e-03,1.31060643e-03,1.69193647e-03,3.31398836e-03,3.15914614e-03,2.53658128e-03,1.59590762e-03,3.38587116e-04
7.0,150.0,5.0,200.0,MEAN,5.0,1.69902043e+01,2.20542223e+01,1.91830670e+01,3.00345730e+01,2.92644871e+01,1.49783790e+01,2.00803006e+00,1.39471149e-01
7.0,150.0,20.0,200.0,MEAN,5.0,3.82308729e+00,5.00498527e+00,5.72864195e+00,7.53283648e+00,5.72489592e+00,2.84623147e+00,5.19124343e-01,5.42849844e-02
7.0,150.0,50.0,200.0,MEAN,5.0,1.00410878e+00,1.28478819e+00,1.71337754e+00,2.14641343e+00,1.47370626e+00,7.58117218e-01,1.73182411e-01,2.21231214e-02
7.0,150.0,100.0,200.0,MEAN,5.0,2.87707354e-01,3.48369812e-01,4.96808056e-01,6.62647291e-01,4.51428300e-01,2.49780159e-01,6.84974683e-02,9.76048415e-03
7.0,150.0,200.0,200.0,MEAN,5.0,5.96054006e-02,6.43557301e-02,9.13674613e-02,1.51300711e-01,1.13333738e-01,7.21163722e-02,2.40540692e-02,3.68991862e-03
7.0,150.0,500.0,200.0,MEAN,5.0,2.79045535e-03,2.15166069e-03,2.46606487e-03,8.67679660e-03,1.01026906e-02,9.48837364e-03,4.24479113e-03,6.65994504e-04
7.0,150.0,5.0,360.0,MEAN,5.0,1.57467967e+01,2.15959127e+01,2.02271946e+01,2.75320052e+01,1.88473955e+01,7.49778586e+00,1.34736950e+00,1.08294868e-01
7.0,150.0,20.0,360.0,MEAN,5.0,3.54329926e+00,4.90097650e+00,6.04044989e+00,6.90517866e+00,3.68704148e+00,1.42474924e+00,3.48327607e-01,4.21505469e-02
7.0,150.0,50.0,360.0,MEAN,5.0,9.30624290e-01,1.25808896e+00,1.80663607e+00,1.96756802e+00,9.49120504e-01,3.79493707e-01,1.16203787e-01,1.71778932e-02
7.0,150.0,100.0,360.0,MEAN,5.0,2.66651839e-01,3.41130327e-01,5.23849142e-01,6.07433594e-01,2.90736266e-01,1.25033433e-01,4.59611643e-02,7.57870246e-03
7.0,150.0,200.0,360.0,MEAN,5.0,5.52432513e-02,6.30183514e-02,9.63405598e-02,1.38693897e-01,7.29910551e-02,3.60995751e-02,1.61400567e-02,2.86510330e-03
7.0,150.0,500.0,360.0,MEAN,5.0,2.58623925e-03,2.10694695e-03,2.60029191e-03,7.95382071e-03,6.50650067e-03,4.74963238e-03,2.84821537e-03,5.17123342e-04
7.0,150.0,5.0,570.0,MEAN,5.0,1.57467967e+01,2.15959127e+01,2.02271946e+01,2.75320052e+01,1.88473955e+01,7.49778586e+00,1.34736950e+00,1.08294868e-01
7.0,150.0,20.0,570.0,MEAN,5.0,3.54329926e+00,4.90097650e+00,6.04044989e+00,6.90517866e+00,3.68704148e+00,1.42474924e+00,3.48327607e-01,4.21505469e-02
7.0,150.0,50.0,570.0,MEAN,5.0,9.30624290e-01,1.25808896e+00,1.80663607e+00,1.96756802e+00,9.49120504e-01,3.79493707e-01,1.16203787e-01,1.71778932e-02
7.0,150.0,100.0,570.0,MEAN,5.0,2.66651839e-01,3.41130327e-01,5.23849142e-01,6.07433594e-01,2.90736266e-01,1.25033433e-01,4.59611643e-02,7.57870246e-03
7.0,150.0,200.0,570.0,MEAN,5.0,5.52432513e-02,6.30183514e-02,9.63405598e-02,1.38693897e-01,7.29910551e-02,3.60995751e-02,1.61400567e-02,2.86510330e-03
7.0,150.0,500.0,570.0,MEAN,5.0,2.58623925e-03,2.10694695e-03,2.60029191e-03,7.95382071e-03,6.50650067e-03,4.74963238e-03,2.84821537e-03,5.17123342e-04
7.0,150.0,5.0,800.0,MEAN,5.0,1.24738813e+01,1.93657118e+01,1.87844230e+01,1.65163228e+01,1.20899525e+01,5.14799727e+00,9.29744157e-01,8.05483610e-02
