rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,pgv,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
6.5,90.0,0.0,200.0,MEAN,5.0,1.17104138e+02,8.83774905e-01,1.08308988e+00,1.04280199e+00,7.09361666e-01,5.05202828e-01,2.61671004e-01,1.18531880e-01,3.97894953e-02
6.5,90.0,1.0,200.0,MEAN,5.0,1.16521953e+02,8.46142899e-01,1.03264702e+00,1.01996668e+00,7.05246273e-01,5.02043065e-01,2.59643366e-01,1.17464282e-01,3.94378741e-02
6.5,90.0,5.0,200.0,MEAN,5.0,8.94956310e+01,6.69191132e-01,7.95986763e-01,8.06057398e-01,5.72752288e-01,3.97463914e-01,2.00763713e-01,8.96221341e-02,3.11528202e-02
6.5,90.0,20.0,200.0,MEAN,5.0,5.25231815e+01,4.81232940e-01,5.74866821e-01,5.67481547e-01,3.87394413e-01,2.53005223e-01,1.19218534e-01,5.03307168e-02,1.79239181e-02
6.5,90.0,50.0,200.0,MEAN,5.0,3.84163532e+01,3.32027595e-01,4.26302986e-01,4.25528595e-01,2.89934710e-01,1.86852980e-01,8.52197839e-02,3.44577019e-02,1.17764695e-02
6.5,90.0,100.0,200.0,MEAN,5.0,2.73939458e+01,1.56061844e-01,2.33466437e-01,2.49533645e-01,1.83492816e-01,1.24524723e-01,5.87934402e-02,2.35946626e-02,7.49309047e-03
6.5,90.0,200.0,200.0,MEAN,5.0,2.00102071e+01,4.03362318e-02,8.39151812e-02,1.05780220e-01,9.39470722e-02,7.40101275e-02,3.91616510e-02,1.59606288e-02,4.20732712e-03
6.5,90.0,0.0,360.0,MEAN,5.0,1.45806982e+02,1.40078969e+00,1.84034343e+00,1.69270559e+00,9.22461286e-01,6.29030717e-01,3.01535172e-01,1.24449988e-01,3.69166227e-02
6.5,90.0,1.0,360.0,MEAN,5.0,1.40145299e+02,1.28766458e+00,1.68177303e+00,1.59355381e+00,8.88619552e-01,6.03825922e-01,2.89343969e-01,1.19812953e-01,3.57888201e-02
6.5,90.0,5.0,360.0,MEAN,5.0,8.93981963e+01,8.18694357e-01,1.03259293e+00,1.02592744e+00,6.09300170e-01,3.97031191e-01,1.86942233e-01,7.82774441e-02,2.51035402e-02
6.5,90.0,20.0,360.0,MEAN,5.0,4.01508616e+01,4.29899914e-01,5.37354989e-01,5.37572927e-01,3.22932372e-01,1.93407509e-01,8.56979219e-02,3.51548673e-02,1.21712765e-02
6.5,90.0,50.0,360.0,MEAN,5.0,2.34917467e+01,2.28159774e-01,3.03145435e-01,3.15056455e-01,1.97191822e-01,1.14261310e-01,4.93608366e-02,1.99729867e-02,6.93254470e-03
6.5,90.0,100.0,360.0,MEAN,5.0,1.60103231e+01,1.01685972e-01,1.57065400e-01,1.75748358e-01,1.19754689e-01,7.27781628e-02,3.25955239e-02,1.31689201e-02,4.28513039e-03
6.5,90.0,200.0,360.0,MEAN,5.0,1.16949155e+01,2.62820741e-02,5.64542452e-02,7.45017768e-02,6.13135853e-02,4.32550339e-02,2.17115128e-02,8.90812681e-03,2.40607602e-03
6.5,90.0,0.0,570.0,MEAN,5.0,1.15995626e+02,1.32477623e+00,1.75563884e+00,1.67071688e+00,8.40914716e-01,5.00420559e-01,2.18593543e-01,8.89829990e-02,2.61542757e-02
6.5,90.0,1.0,570.0,MEAN,5.0,1.11174833e+02,1.20973399e+00,1.59602210e+00,1.56318939e+00,8.04705943e-01,4.79004621e-01,2.09755707e-01,8.56674725e-02,2.53552627e-02
6.5,90.0,5.0,570.0,MEAN,5.0,6.98442717e+01,7.42247025e-01,9.52912786e-01,9.73655601e-01,5.32466365e-01,3.10189194e-01,1.35521056e-01,5.59691637e-02,1.77850752e-02
6.5,90.0,20.0,570.0,MEAN,5.0,3.06867572e+01,3.70271460e-01,4.76304254e-01,4.86455709e-01,2.68101149e-01,1.47818727e-01,6.21254636e-02,2.51360854e-02,8.62296972e-03
6.5,90.0,50.0,570.0,MEAN,5.0,1.76281284e+01,1.88280966e-01,2.59819225e-01,2.73990999e-01,1.56852141e-01,8.57413066e-02,3.57834215e-02,1.42808873e-02,4.91149167e-03
6.5,90.0,100.0,570.0,MEAN,5.0,1.19695051e+01,8.31879696e-02,1.33702742e-01,1.51614404e-01,9.44335291e-02,5.44098072e-02,2.36296515e-02,9.41591099e-03,3.03588121e-03
6.5,90.0,200.0,570.0,MEAN,5.0,8.74325584e+00,2.15010226e-02,4.80569710e-02,6.42711125e-02,4.83493237e-02,3.23379701e-02,1.57394458e-02,6.36940070e-03,1.70462981e-03
6.5,90.0,0.0,800.0,MEAN,5.0,9.74737753e+01,1.25589696e+00,1.67943846e+00,1.63598304e+00,7.75865111e-01,4.20514833e-01,1.72419641e-01,6.94768297e-02,2.02829607e-02
6.5,90.0,1.0,800.0,MEAN,5.0,9.32565400e+01,1.14208085e+00,1.52177338e+00,1.52479660e+00,7.39378752e-01,4.01802391e-01,1.65448637e-01,6.68881074e-02,1.96633163e-02
6.5,90.0,5.0,800.0,MEAN,5.0,5.80304009e+01,6.85293612e-01,8.92810940e-01,9.30289830e-01,4.78457302e-01,2.57721970e-01,1.06894703e-01,4.37000337e-02,1.37925433e-02
6.5,90.0,20.0,800.0,MEAN,5.0,2.51477843e+01,3.31058197e-01,4.35145726e-01,4.51136647e-01,2.33295075e-01,1.21137384e-01,4.90025918e-02,1.96259459e-02,6.68721848e-03
6.5,90.0,50.0,800.0,MEAN,5.0,1.42813231e+01,1.63891103e-01,2.32423289e-01,2.47854629e-01,1.32880790e-01,6.94628080e-02,2.82248259e-02,1.11503409e-02,3.80892186e-03
6.5,90.0,100.0,800.0,MEAN,5.0,9.67447748e+00,7.20195962e-02,1.19095494e-01,1.36461734e-01,7.95681328e-02,4.39772947e-02,1.86383183e-02,7.35182733e-03,2.35436301e-03
6.5,90.0,200.0,800.0,MEAN,5.0,7.06682782e+00,1.86144099e-02,4.28066665e-02,5.78477190e-02,4.07383421e-02,2.61375020e-02,1.24147748e-02,4.97314962e-03,1.32196126e-03
7.0,-90.0,0.0,200.0,MEAN,5.0,1.13871888e+02,8.24962732e-01,9.80744631e-01,9.76332390e-01,7.12386215e-01,5.20842371e-01,2.37490754e-01,1.28424655e-01,7.83312416e-02
7.0,-90.0,1.0,200.0,MEAN,5.0,1.13109610e+02,7.94637655e-01,9.42065658e-01,9.56753982e-01,7.04850976e-01,5.16154787e-01,2.35445150e-01,1.27143388e-01,7.73536797e-02
7.0,-90.0,5.0,200.0,MEAN,5.0,8.76287396e+01,6.48377496e-01,7.54574484e-01,7.72560306e-01,5.60196958e-01,4.07062535e-01,1.84516329e-01,9.81190910e-02,5.97104980e-02
7.0,-90.0,20.0,200.0,MEAN,5.0,5.30579110e+01,4.84088711e-01,5.70689182e-01,5.62645253e-01,3.70291857e-01,2.60735484e-01,1.13747510e-01,5.70783172e-02,3.32180767e-02
7.0,-90.0,50.0,200.0,MEAN,5.0,4.02750783e+01,3.48813460e-01,4.44467043e-01,4.39295837e-01,2.77022739e-01,1.96266142e-01,8.45715031e-02,4.05293675e-02,2.14847235e-02
7.0,-90.0,100.0,200.0,MEAN,5.0,3.01519113e+01,1.74029052e-01,2.59397669e-01,2.72369716e-01,1.79171697e-01,1.35444353e-01,6.11766427e-02,2.89672547e-02,1.36640922e-02
7.0,-90.0,200.0,200.0,MEAN,5.0,2.28059603e+01,4.68851397e-02,9.75894838e-02,1.20017377e-01,9.23581934e-02,8.22138751e-02,4.22250582e-02,2.02457755e-02,7.60902384e-03
7.0,-90.0,0.0,360.0,MEAN,5.0,1.34372161e+02,1.22761885e+00,1.56038055e+00,1.49361825e+00,8.82154787e-01,6.14609248e-01,2.59821906e-01,1.28922947e-01,7.02219033e-02
7.0,-90.0,1.0,360.0,MEAN,5.0,1.29541605e+02,1.14166410e+00,1.44494398e+00,1.41614938e+00,8.49360338e-01,5.91139159e-01,2.50241317e-01,1.24488291e-01,6.80318024e-02
7.0,-90.0,5.0,360.0,MEAN,5.0,8.54037136e+01,7.70596081e-01,9.49776589e-01,9.56916355e-01,5.82712920e-01,3.96726603e-01,1.67767942e-01,8.39533309e-02,4.73635756e-02
7.0,-90.0,20.0,360.0,MEAN,5.0,4.07471319e+01,4.34801789e-01,5.36472555e-01,5.35712348e-01,3.09976142e-01,2.00238249e-01,8.21308217e-02,4.00218376e-02,2.26234703e-02
7.0,-90.0,50.0,360.0,MEAN,5.0,2.49313309e+01,2.43164009e-01,3.20831552e-01,3.29669521e-01,1.90521645e-01,1.21493895e-01,4.95681756e-02,2.37335585e-02,1.27469015e-02
7.0,-90.0,100.0,360.0,MEAN,5.0,1.76222091e+01,1.13392953e-01,1.74510731e-01,1.91831968e-01,1.16934555e-01,7.91601132e-02,3.39167892e-02,1.61675320e-02,7.81418788e-03
7.0,-90.0,200.0,360.0,MEAN,5.0,1.33288865e+01,3.05491778e-02,6.56536823e-02,8.45291099e-02,6.02766200e-02,4.80496937e-02,2.34098887e-02,1.12998014e-02,4.35143008e-03
7.0,-90.0,0.0,570.0,MEAN,5.0,1.06428297e+02,1.14911550e+00,1.47657366e+00,1.46019493e+00,7.95937819e-01,4.86795885e-01,1.88354116e-01,9.21812104e-02,4.97500281e-02
7.0,-90.0,1.0,570.0,MEAN,5.0,1.02350593e+02,1.06255023e+00,1.36119376e+00,1.37711138e+00,7.61969016e-01,4.67058003e-01,1.81408807e-01,8.90103863e-02,4.81984099e-02
7.0,-90.0,5.0,570.0,MEAN,5.0,6.65886056e+01,6.95348887e-01,8.73241172e-01,9.04187449e-01,5.06832933e-01,3.09324620e-01,1.21620933e-01,6.00274801e-02,3.35556159e-02
7.0,-90.0,20.0,570.0,MEAN,5.0,3.11542822e+01,3.74824710e-01,4.75852556e-01,4.85170241e-01,2.57572427e-01,1.53097374e-01,5.95395461e-02,2.86160184e-02,1.60280230e-02
7.0,-90.0,50.0,570.0,MEAN,5.0,1.87271908e+01,2.01133593e-01,2.75484495e-01,2.87324047e-01,1.51902126e-01,9.12602442e-02,3.59337289e-02,1.69697342e-02,9.03078208e-03
7.0,-90.0,100.0,570.0,MEAN,5.0,1.31745700e+01,9.27652984e-02,1.48553171e-01,1.65489395e-01,9.22096895e-02,5.91810281e-02,2.45874836e-02,1.15599488e-02,5.53610837e-03
7.0,-90.0,200.0,570.0,MEAN,5.0,9.96483168e+00,2.49918846e-02,5.58880399e-02,7.29214814e-02,4.75316163e-02,3.59225139e-02,1.69706587e-02,8.07947220e-03,3.08285248e-03
7.0,-90.0,0.0,800.0,MEAN,5.0,8.91875293e+01,1.08237347e+00,1.40535350e+00,1.42130932e+00,7.29651342e-01,4.07937773e-01,1.48567742e-01,7.19739538e-02,3.85817553e-02
7.0,-90.0,1.0,800.0,MEAN,5.0,8.56386049e+01,9.97251560e-01,1.29189171e+00,1.33597993e+00,6.96009802e-01,3.90795938e-01,1.43089503e-01,6.94982134e-02,3.73784564e-02
7.0,-90.0,5.0,800.0,MEAN,5.0,5.52553706e+01,6.40099041e-01,8.16266266e-01,8.61547598e-01,4.54079640e-01,2.56678247e-01,9.59307274e-02,4.68687172e-02,2.60227905e-02
7.0,-90.0,20.0,800.0,MEAN,5.0,2.55369784e+01,3.35314801e-01,4.34922181e-01,4.50175846e-01,2.24257342e-01,1.25493000e-01,4.69629022e-02,2.23430347e-02,1.24299279e-02
7.0,-90.0,50.0,800.0,MEAN,5.0,1.51812662e+01,1.75335904e-01,2.46721073e-01,2.60270219e-01,1.28876249e-01,7.39804532e-02,2.83433836e-02,1.32497594e-02,7.00348196e-03
7.0,-90.0,100.0,800.0,MEAN,5.0,1.06484838e+01,8.03111238e-02,1.32323488e-01,1.48950029e-01,7.76943623e-02,4.78336839e-02,1.93938259e-02,9.02586566e-03,4.29331975e-03
7.0,-90.0,200.0,800.0,MEAN,5.0,8.05417924e+00,2.16366073e-02,4.97821780e-02,6.56335514e-02,4.00493553e-02,2.90347469e-02,1.33859164e-02,6.30835239e-03,2.39078980e-03
7.0,0.0,0.0,200.0,MEAN,5.0,1.55656683e+02,9.26751209e-01,1.08506320e+00,1.05138578e+00,7.72224784e-01,5.67786945e-01,3.08774334e-01,1.81525960e-01,9.94107049e-02
7.0,0.0,1.0,200.0,MEAN,5.0,1.54614690e+02,8.92684456e-01,1.04227007e+00,1.03030232e+00,7.64056605e-01,5.62676860e-01,3.06114735e-01,1.79714910e-01,9.81700745e-02
7.0,0.0,5.0,200.0,MEAN,5.0,1.19783725e+02,7.28377907e-01,8.34836078e-01,8.31949167e-01,6.07252030e-01,4.43751903e-01,2.39899473e-01,1.38689585e-01,7.57789941e-02
7.0,0.0,20.0,200.0,MEAN,5.0,7.25272811e+01,5.43818260e-01,6.31391504e-01,6.05897359e-01,4.01395400e-01,2.84236099e-01,1.47889174e-01,8.06791831e-02,4.21572843e-02
7.0,0.0,50.0,200.0,MEAN,5.0,5.67424349e+01,4.07693690e-01,5.11389971e-01,4.90963720e-01,3.10242944e-01,2.20518386e-01,1.12827583e-01,5.85773979e-02,2.77353106e-02
7.0,0.0,100.0,200.0,MEAN,5.0,4.55739138e+01,2.23055648e-01,3.26939826e-01,3.31878749e-01,2.16471640e-01,1.63263923e-01,8.66624124e-02,4.40929020e-02,1.83533417e-02
7.0,0.0,200.0,200.0,MEAN,5.0,3.45501509e+01,6.02752020e-02,1.23367751e-01,1.46654069e-01,1.11862946e-01,9.93286536e-02,5.99333937e-02,3.08697320e-02,1.02335843e-02
7.0,0.0,0.0,360.0,MEAN,5.0,2.01116948e+02,1.53422304e+00,1.92922000e+00,1.77782139e+00,1.03866886e+00,7.33611790e-01,3.68785959e-01,1.96575173e-01,9.44433587e-02
7.0,0.0,1.0,360.0,MEAN,5.0,1.93886977e+02,1.42680065e+00,1.78649678e+00,1.68561187e+00,1.00005594e+00,7.05597350e-01,3.55187464e-01,1.89813434e-01,9.14978320e-02
7.0,0.0,5.0,360.0,MEAN,5.0,1.27825095e+02,9.63056458e-01,1.17428277e+00,1.13899677e+00,6.86099278e-01,4.73542034e-01,2.38126425e-01,1.28007782e-01,6.37005684e-02
7.0,0.0,20.0,360.0,MEAN,5.0,6.09868795e+01,5.43395796e-01,6.63282802e-01,6.37646780e-01,3.64972870e-01,2.39008997e-01,1.16574827e-01,6.10232686e-02,3.04269240e-02
7.0,0.0,50.0,360.0,MEAN,5.0,3.74482142e+01,3.06430675e-01,3.99266755e-01,3.95437260e-01,2.26195848e-01,1.45535167e-01,7.03560661e-02,3.61877265e-02,1.71436565e-02
7.0,0.0,100.0,360.0,MEAN,5.0,2.66897232e+01,1.45684888e-01,2.20498011e-01,2.34269414e-01,1.41539830e-01,9.56132256e-02,4.81408047e-02,2.46514331e-02,1.05095150e-02
7.0,0.0,200.0,360.0,MEAN,5.0,2.01927493e+01,3.92738056e-02,8.29961058e-02,1.03289525e-01,7.30061949e-02,5.80523831e-02,3.32275226e-02,1.72293642e-02,5.85235735e-03
7.0,0.0,0.0,570.0,MEAN,5.0,1.60484358e+02,1.46130154e+00,1.85071453e+00,1.76632732e+00,9.53592142e-01,5.85396797e-01,2.67346023e-01,1.40553236e-01,6.69101737e-02
7.0,0.0,1.0,570.0,MEAN,5.0,1.54335545e+02,1.35121865e+00,1.70609916e+00,1.66582516e+00,9.12895014e-01,5.61660991e-01,2.57487993e-01,1.35718524e-01,6.48233599e-02
7.0,0.0,5.0,570.0,MEAN,5.0,1.00409665e+02,8.84257849e-01,1.09450695e+00,1.09375191e+00,6.07223191e-01,3.71978580e-01,1.72626292e-01,9.15268580e-02,4.51298657e-02
7.0,0.0,20.0,570.0,MEAN,5.0,4.69778728e+01,4.76655241e-01,5.96426218e-01,5.86887020e-01,3.08590743e-01,1.84107375e-01,8.45092277e-02,4.36322538e-02,2.15565266e-02
7.0,0.0,50.0,570.0,MEAN,5.0,2.82776661e+01,2.56595993e-01,3.46156838e-01,3.48595841e-01,1.82572966e-01,1.09895624e-01,5.10036081e-02,2.58745902e-02,1.21457459e-02
7.0,0.0,100.0,570.0,MEAN,5.0,1.99568804e+01,1.19229335e-01,1.87757527e-01,2.02172385e-01,1.11655854e-01,7.14934995e-02,3.48989770e-02,1.76260238e-02,7.44566359e-03
7.0,0.0,200.0,570.0,MEAN,5.0,1.50963360e+01,3.21293889e-02,7.06508684e-02,8.91056964e-02,5.75696256e-02,4.34006418e-02,2.40878098e-02,1.23191695e-02,4.14621263e-03
7.0,0.0,0.0,800.0,MEAN,5.0,1.35115670e+02,1.39149163e+00,1.77657770e+00,1.73675513e+00,8.83743450e-01,4.92859747e-01,2.10874049e-01,1.09742235e-01,5.18896581e-02
7.0,0.0,1.0,800.0,MEAN,5.0,1.29739186e+02,1.28205951e+00,1.63314497e+00,1.63248771e+00,8.42997290e-01,4.72149430e-01,2.03098347e-01,1.05967352e-01,5.02713085e-02
7.0,0.0,5.0,800.0,MEAN,5.0,8.37097569e+01,8.22906772e-01,1.03188304e+00,1.05275973e+00,5.49974878e-01,3.10111944e-01,1.36162134e-01,7.14630435e-02,3.49987628e-02
7.0,0.0,20.0,800.0,MEAN,5.0,3.86875381e+01,4.31078322e-01,5.49806897e-01,5.50088006e-01,2.71617341e-01,1.51617360e-01,6.66581937e-02,3.40675264e-02,1.67173500e-02
7.0,0.0,50.0,800.0,MEAN,5.0,2.29990332e+01,2.25410591e-01,3.11892458e-01,3.18034668e-01,1.56093101e-01,8.93812485e-02,4.02300255e-02,2.02025614e-02,9.41917446e-03
7.0,0.0,100.0,800.0,MEAN,5.0,1.61320425e+01,1.03247409e-01,1.67276745e-01,1.82008042e-01,9.41023197e-02,5.77914057e-02,2.75272042e-02,1.37621823e-02,5.77420318e-03
7.0,0.0,200.0,800.0,MEAN,5.0,1.22017711e+01,2.78158684e-02,6.29321429e-02,8.02002810e-02,4.85072163e-02,3.50790218e-02,1.89996991e-02,9.61865586e-03,3.21543861e-03
7.0,90.0,0.0,200.0,MEAN,5.0,1.61583197e+02,9.24093960e-01,1.07705286e+00,1.04512663e+00,8.34434076e-01,6.07209327e-01,3.22436441e-01,1.61050621e-01,8.16516377e-02
7.0,90.0,1.0,200.0,MEAN,5.0,1.60501532e+02,8.90124886e-01,1.03457564e+00,1.02416869e+00,8.25607879e-01,6.01744440e-01,3.19659165e-01,1.59443851e-01,8.06326378e-02
7.0,90.0,5.0,200.0,MEAN,5.0,1.24344404e+02,7.26289449e-01,8.28673009e-01,8.26996377e-01,6.56171359e-01,4.74562328e-01,2.50514125e-01,1.23046003e-01,6.22415763e-02
7.0,90.0,20.0,200.0,MEAN,5.0,7.52887046e+01,5.42258985e-01,6.26730338e-01,6.02290309e-01,4.33731222e-01,3.03971079e-01,1.54432716e-01,7.15789224e-02,3.46261633e-02
7.0,90.0,50.0,200.0,MEAN,5.0,5.88849189e+01,4.06362275e-01,5.07414197e-01,4.87858158e-01,3.35125462e-01,2.35757502e-01,1.17789151e-01,5.19584541e-02,2.27766633e-02
7.0,90.0,100.0,200.0,MEAN,5.0,4.71968340e+01,2.21723902e-01,3.23527894e-01,3.28940866e-01,2.33311305e-01,1.74185248e-01,9.03135883e-02,3.90509701e-02,1.50544364e-02
7.0,90.0,200.0,200.0,MEAN,5.0,3.57747350e+01,5.99026519e-02,1.22054753e-01,1.45327024e-01,1.20543951e-01,1.05956018e-01,6.24498503e-02,2.73365916e-02,8.39339335e-03
7.0,90.0,0.0,360.0,MEAN,5.0,2.08307553e+02,1.52580454e+00,1.90973408e+00,1.76287603e+00,1.12005489e+00,7.82793575e-01,3.84270379e-01,1.74076511e-01,7.74606663e-02
7.0,90.0,1.0,360.0,MEAN,5.0,2.00819086e+02,1.41897159e+00,1.76845243e+00,1.67144168e+00,1.07841641e+00,7.52901030e-01,3.70100918e-01,1.68088674e-01,7.50448007e-02
7.0,90.0,5.0,360.0,MEAN,5.0,1.32395270e+02,9.57772030e-01,1.16242203e+00,1.12942173e+00,7.39859339e-01,5.05288582e-01,2.48124771e-01,1.13356879e-01,5.22460080e-02
7.0,90.0,20.0,360.0,MEAN,5.0,6.31673646e+01,5.40414106e-01,6.56583371e-01,6.32286367e-01,3.93570719e-01,2.55032307e-01,1.21469519e-01,5.40389587e-02,2.49555907e-02
7.0,90.0,50.0,360.0,MEAN,5.0,3.87857206e+01,3.04723716e-01,3.95207979e-01,3.92082490e-01,2.43899237e-01,1.55286358e-01,7.33101453e-02,3.20459245e-02,1.40609046e-02
7.0,90.0,100.0,360.0,MEAN,5.0,2.76362303e+01,1.44790859e-01,2.18158864e-01,2.32159118e-01,1.52530645e-01,1.01994630e-01,5.01621194e-02,2.18299971e-02,8.61970655e-03
7.0,90.0,200.0,360.0,MEAN,5.0,2.09084544e+01,3.90310613e-02,8.21127817e-02,1.02354878e-01,7.86717631e-02,6.19257298e-02,3.46226651e-02,1.52574079e-02,4.79999341e-03
7.0,90.0,0.0,570.0,MEAN,5.0,1.66191645e+02,1.45265968e+00,1.83140397e+00,1.75078083e+00,1.02787073e+00,6.24527294e-01,2.78571229e-01,1.24466465e-01,5.48784659e-02
7.0,90.0,1.0,570.0,MEAN,5.0,1.59824163e+02,1.34322780e+00,1.68829753e+00,1.65116325e+00,9.84003566e-01,5.99204882e-01,2.68299284e-01,1.20185101e-01,5.31669005e-02
7.0,90.0,5.0,570.0,MEAN,5.0,1.03980523e+02,8.79028519e-01,1.08308674e+00,1.08412516e+00,6.54521907e-01,3.96843264e-01,1.79874448e-01,8.10513139e-02,3.70146670e-02
7.0,90.0,20.0,570.0,MEAN,5.0,4.86485416e+01,4.73836394e-01,5.90203041e-01,5.81721482e-01,3.32627944e-01,1.96413921e-01,8.80575635e-02,3.86384017e-02,1.76802576e-02
7.0,90.0,50.0,570.0,MEAN,5.0,2.92828967e+01,2.55070306e-01,3.42536318e-01,3.45517295e-01,1.96787859e-01,1.17239910e-01,5.31451249e-02,2.29131599e-02,9.96171228e-03
7.0,90.0,100.0,570.0,MEAN,5.0,2.06643767e+01,1.18494424e-01,1.85761725e-01,2.00346142e-01,1.20322843e-01,7.62642170e-02,3.63642997e-02,1.56086685e-02,6.10679322e-03
7.0,90.0,200.0,570.0,MEAN,5.0,1.56314055e+01,3.19308030e-02,6.98989342e-02,8.82993958e-02,6.20372553e-02,4.62964011e-02,2.50991981e-02,1.09092009e-02,3.40064561e-03
7.0,90.0,0.0,800.0,MEAN,5.0,1.39904665e+02,1.38289107e+00,1.75766966e+00,1.72103956e+00,9.52325422e-01,5.25744128e-01,2.19728135e-01,9.71818825e-02,4.25589215e-02
7.0,90.0,1.0,800.0,MEAN,5.0,1.34337619e+02,1.27413533e+00,1.61576348e+00,1.61771564e+00,9.08417199e-01,5.03651986e-01,2.11625950e-01,9.38390467e-02,4.12315816e-02
7.0,90.0,5.0,800.0,MEAN,5.0,8.66767378e+01,8.17820534e-01,1.02090075e+00,1.04323350e+00,5.92655094e-01,3.30803102e-01,1.41879250e-01,6.32838677e-02,2.87053269e-02
7.0,90.0,20.0,800.0,MEAN,5.0,4.00587664e+01,4.28413905e-01,5.43955325e-01,5.45110363e-01,2.92695916e-01,1.61733510e-01,6.94570082e-02,3.01683881e-02,1.37112560e-02
7.0,90.0,50.0,800.0,MEAN,5.0,2.38142033e+01,2.24017368e-01,3.08572999e-01,3.15156832e-01,1.68206540e-01,9.53449066e-02,4.19191859e-02,1.78903131e-02,7.72542971e-03
7.0,90.0,100.0,800.0,MEAN,5.0,1.67038213e+01,1.02609256e-01,1.65496425e-01,1.80361085e-01,1.01405030e-01,6.16473395e-02,2.86830042e-02,1.21870562e-02,4.73589283e-03
7.0,90.0,200.0,800.0,MEAN,5.0,1.26342467e+01,2.76439435e-02,6.22623587e-02,7.94745638e-02,5.22715673e-02,3.74195496e-02,1.97974500e-02,8.51776967e-03,2.63724226e-03
7.5,-90.0,0.0,200.0,MEAN,5.0,1.52234375e+02,8.31853687e-01,9.90829264e-01,9.95994897e-01,7.50792994e-01,5.30426014e-01,2.54343926e-01,1.55512751e-01,1.34676577e-01
7.5,-90.0,1.0,200.0,MEAN,5.0,1.50953499e+02,8.06147516e-01,9.58874778e-01,9.77863284e-01,7.39283006e-01,5.24199886e-01,2.51933444e-01,1.53810537e-01,1.32507036e-01
7.5,-90.0,5.0,200.0,MEAN,5.0,1.17962298e+02,6.78618415e-01,7.98086253e-01,8.06793483e-01,5.75004935e-01,4.11815355e-01,2.00109613e-01,1.20059384e-01,9.99526928e-02
7.5,-90.0,20.0,200.0,MEAN,5.0,7.36887515e+01,5.26034846e-01,6.32096638e-01,6.07828616e-01,3.71442748e-01,2.65429241e-01,1.28062971e-01,7.23458402e-02,5.37658478e-02
7.5,-90.0,50.0,200.0,MEAN,5.0,5.89605754e+01,4.04009291e-01,5.27556772e-01,5.03674723e-01,2.82471676e-01,2.06833961e-01,1.00358527e-01,5.38933132e-02,3.45339598e-02
7.5,-90.0,100.0,200.0,MEAN,5.0,4.87013108e+01,2.28354727e-01,3.49924470e-01,3.50958753e-01,1.96983636e-01,1.55330885e-01,7.94124344e-02,4.17035396e-02,2.25772636e-02
7.5,-90.0,200.0,200.0,MEAN,5.0,3.82575658e+01,6.43802194e-02,1.38333224e-01,1.61345743e-01,1.02562363e-01,9.65822501e-02,5.69430461e-02,3.01824067e-02,1.24899238e-02
7.5,-90.0,0.0,360.0,MEAN,5.0,1.80809652e+02,1.24734376e+00,1.58899765e+00,1.53464516e+00,9.35225851e-01,6.29990060e-01,2.80010763e-01,1.56964204e-01,1.21235947e-01
7.5,-90.0,1.0,360.0,MEAN,5.0,1.74832165e+02,1.17356173e+00,1.49106204e+00,1.46541819e+00,9.00001330e-01,6.07120748e-01,2.70685364e-01,1.52015638e-01,1.17377472e-01
7.5,-90.0,5.0,360.0,MEAN,5.0,1.19125868e+02,8.40937641e-01,1.04924003e+00,1.03930133e+00,6.17807331e-01,4.15877466e-01,1.88309273e-01,1.05821584e-01,8.11077156e-02
7.5,-90.0,20.0,360.0,MEAN,5.0,6.03782534e+01,5.09855704e-01,6.43272237e-01,6.21635921e-01,3.29852678e-01,2.17484402e-01,9.84471664e-02,5.35480448e-02,3.81672173e-02
7.5,-90.0,50.0,360.0,MEAN,5.0,3.87037304e+01,3.01750898e-01,4.09188394e-01,4.03277323e-01,2.04942424e-01,1.35772859e-01,6.22564760e-02,3.31449780e-02,2.12728049e-02
7.5,-90.0,100.0,360.0,MEAN,5.0,2.85390033e+01,1.49255079e-01,2.36179622e-01,2.47908121e-01,1.28870734e-01,9.10240105e-02,4.41400351e-02,2.33277218e-02,1.29333740e-02
7.5,-90.0,200.0,360.0,MEAN,5.0,2.23595386e+01,4.19485317e-02,9.30641823e-02,1.13636978e-01,6.69362659e-02,5.64472545e-02,3.15696515e-02,1.68457465e-02,7.14270730e-03
7.5,-90.0,0.0,570.0,MEAN,5.0,1.43285022e+02,1.16903139e+00,1.50512315e+00,1.50203661e+00,8.44871637e-01,4.99244033e-01,2.02989735e-01,1.12230993e-01,8.58918868e-02
7.5,-90.0,1.0,570.0,MEAN,5.0,1.38261869e+02,1.09458728e+00,1.40701258e+00,1.42786860e+00,8.09136547e-01,4.80127037e-01,1.96229422e-01,1.08692718e-01,8.31582777e-02
7.5,-90.0,5.0,570.0,MEAN,5.0,9.31530830e+01,7.64008868e-01,9.69867125e-01,9.88264715e-01,5.41030659e-01,3.25204497e-01,1.36512072e-01,7.56635019e-02,5.74622865e-02
7.5,-90.0,20.0,570.0,MEAN,5.0,4.64101195e+01,4.45017947e-01,5.76178885e-01,5.69517026e-01,2.77513727e-01,1.67170736e-01,7.13678431e-02,3.82873932e-02,2.70402829e-02
7.5,-90.0,50.0,570.0,MEAN,5.0,2.92128326e+01,2.52417303e-01,3.54471885e-01,3.55167542e-01,1.65248160e-01,1.02478747e-01,4.51319279e-02,2.36989943e-02,1.50711187e-02
