rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.04,0.10,0.20,0.40,0.80,1.00,2.00,3.00,4.00,pga
8.0,200.0,150.0,250.0,MEAN,5.0,0.656077787113609,0.8263778746994703,0.9479165103443888,0.9221443938107404,0.4793289887498119,0.3768382675943494,0.09114499275325402,0.02918453746601721,0.0016194545128470454,0.35802364080450033
8.0,200.0,150.0,600.0,MEAN,5.0,0.610165473821816,0.7358111314423788,0.7091107400473672,0.7311382110789569,0.3092327659646486,0.2377688726198472,0.06452571338738895,0.020661070268267828,8.642541653684431E-4,0.332969152014685
8.0,200.0,150.0,900.0,MEAN,5.0,0.49082255937152275,0.5918930490879759,0.5815635849103423,0.5938451232008252,0.2471162408209599,0.1888665288605058,0.05125459600932961,0.016411671473707513,5.686215299445943E-4,0.25274043152437503
8.0,200.0,150.0,1200.0,MEAN,5.0,0.49082255937152275,0.5918930490879759,0.5815635849103423,0.5938451232008252,0.2471162408209599,0.1888665288605058,0.05125459600932961,0.016411671473707513,5.686215299445943E-4,0.25274043152437503
8.0,200.0,200.0,180.0,MEAN,5.0,0.4670535554626297,0.5902061638264733,0.7358718322673796,0.6949313142557184,0.37422259083558984,0.2937147356089319,0.07965097427730328,0.025504164000471004,0.0012674453981097616,0.2793516330213921
8.0,200.0,200.0,250.0,MEAN,5.0,0.4670535554626297,0.5902061638264733,0.7358718322673796,0.6949313142557184,0.37422259083558984,0.2937147356089319,0.07965097427730328,0.025504164000471004,0.0012674453981097616,0.2793516330213921
8.0,200.0,200.0,600.0,MEAN,5.0,0.42533117769564033,0.508136741753709,0.5060714206537544,0.5151433630869011,0.2361594245735288,0.18532146961451393,0.05638857146170629,0.018055565388375133,6.763974881688339E-4,0.254396862360886
8.0,200.0,200.0,900.0,MEAN,5.0,0.32122462211603986,0.3837622102791456,0.39186459739881363,0.3939334810618129,0.18660428338917265,0.1472060758154063,0.044791034427801135,0.014342045381896856,4.4502438054120014E-4,0.1782714462379496
8.0,200.0,200.0,1200.0,MEAN,5.0,0.32122462211603986,0.3837622102791456,0.39186459739881363,0.3939334810618129,0.18660428338917265,0.1472060758154063,0.044791034427801135,0.014342045381896856,4.4502438054120014E-4,0.1782714462379496
8.0,250.0,0.0,180.0,MEAN,5.0,1.31955043155423,1.620814128221783,1.4764959771645925,1.5547087630168042,0.8671402389061643,0.7186838325087588,0.13882846191806333,0.04445273761956181,0.003480436050313164,0.5865002859812555
8.0,250.0,0.0,250.0,MEAN,5.0,1.31955043155423,1.620814128221783,1.4764959771645925,1.5547087630168042,0.8671402389061643,0.7186838325087588,0.13882846191806333,0.04445273761956181,0.003480436050313164,0.5865002859812555
8.0,250.0,0.0,600.0,MEAN,5.0,1.31955043155423,1.620814128221783,1.4764959771645925,1.5547087630168042,0.6036475796898814,0.4534588424805745,0.09828302436742672,0.031470128202102966,0.0018574040393968987,0.5865002859812555
8.0,250.0,0.0,900.0,MEAN,5.0,1.31955043155423,1.620814128221783,1.4764959771645925,1.5547087630168042,0.5015382458088845,0.3601951618677108,0.07806898124914163,0.024997611381323264,0.0012220478291323931,0.5865002859812555
8.0,250.0,0.0,1200.0,MEAN,5.0,1.31955043155423,1.620814128221783,1.4764959771645925,1.5547087630168042,0.5015382458088845,0.3601951618677108,0.07806898124914163,0.024997611381323264,0.0012220478291323931,0.5865002859812555
8.0,250.0,10.0,180.0,MEAN,5.0,1.3089288424686443,1.607566038387734,1.465182619134934,1.542473207976033,0.8618097313928826,0.7145687986885639,0.13824518337029826,0.04426597239948597,0.003453894812319219,0.5823629760683687
8.0,250.0,10.0,250.0,MEAN,5.0,1.3089288424686443,1.607566038387734,1.465182619134934,1.542473207976033,0.8618097313928826,0.7145687986885639,0.13824518337029826,0.04426597239948597,0.003453894812319219,0.5823629760683687
8.0,250.0,10.0,600.0,MEAN,5.0,1.3089288424686443,1.607566038387734,1.465182619134934,1.542473207976033,0.5999368212513494,0.45086243166893814,0.09787009477841482,0.0313379085518807,0.0018432397789571436,0.5823629760683687
8.0,250.0,10.0,900.0,MEAN,5.0,1.3089288424686443,1.607566038387734,1.465182619134934,1.542473207976033,0.49845517658025,0.35813275945108464,0.0777409796176363,0.024892585579966348,0.0012127286915863756,0.5823629760683687
8.0,250.0,10.0,1200.0,MEAN,5.0,1.3089288424686443,1.607566038387734,1.465182619134934,1.542473207976033,0.49845517658025,0.35813275945108464,0.0777409796176363,0.024892585579966348,0.0012127286915863756,0.5823629760683687
8.0,250.0,30.0,180.0,MEAN,5.0,1.2306763612097946,1.5099920823122406,1.3817615071878016,1.45229306963432,0.8224107834131028,0.6841458777440138,0.1339405666561586,0.04288763834101773,0.003260852458299982,0.5518199129609476
8.0,250.0,30.0,250.0,MEAN,5.0,1.2306763612097946,1.5099920823122406,1.3817615071878016,1.45229306963432,0.8224107834131028,0.6841458777440138,0.1339405666561586,0.04288763834101773,0.003260852458299982,0.5518199129609476
8.0,250.0,30.0,600.0,MEAN,5.0,1.2306763612097946,1.5099920823122406,1.3817615071878016,1.45229306963432,0.572509793276818,0.431666866258434,0.09482265952225016,0.030362122765715024,0.0017402188807286718,0.5518199129609476
8.0,250.0,30.0,900.0,MEAN,5.0,1.2306763612097946,1.5099920823122406,1.3817615071878016,1.45229306963432,0.4756675369691299,0.3428851798640244,0.07532031575017056,0.024117491378972337,0.001144947819807799,0.5518199129609476
8.0,250.0,30.0,1200.0,MEAN,5.0,1.2306763612097946,1.5099920823122406,1.3817615071878016,1.45229306963432,0.4756675369691299,0.3428851798640244,0.07532031575017056,0.024117491378972337,0.001144947819807799,0.5518199129609476
8.0,250.0,50.0,180.0,MEAN,5.0,1.112658341810455,1.3646272584478571,1.2642678175251445,1.3227597132779674,0.7600409558045971,0.6337939720897371,0.12684583023639742,0.0406159106838048,0.0029536342734055414,0.5070854395527985
8.0,250.0,50.0,250.0,MEAN,5.0,1.112658341810455,1.3646272584478571,1.2642678175251445,1.3227597132779674,0.7600409558045971,0.6337939720897371,0.12684583023639742,0.0406159106838048,0.0029536342734055414,0.5070854395527985
8.0,250.0,50.0,600.0,MEAN,5.0,1.1100823999627771,1.3595759205656512,1.2525983432716017,1.3129875524737313,0.5278074066787133,0.3998969615772942,0.08979997078256363,0.028753862747522282,0.0015762657756147958,0.505911473965153
8.0,250.0,50.0,900.0,MEAN,5.0,1.1023903009718141,1.350155004994815,1.2446881741117188,1.3042920764527879,0.43798173214479946,0.317649447561296,0.07133065227000576,0.022840005037743645,0.0010370776246676043,0.5014751382550225
8.0,250.0,50.0,1200.0,MEAN,5.0,1.1023903009718141,1.350155004994815,1.2446881741117188,1.3042920764527879,0.43798173214479946,0.317649447561296,0.07133065227000576,0.022840005037743645,0.0010370776246676043,0.5014751382550225
8.0,250.0,90.0,180.0,MEAN,5.0,0.9373831603948821,1.1658318948508557,1.182334422649534,1.2000618027917935,0.6426379491433615,0.518511003757545,0.11073817558188631,0.03545825542975396,0.0023073978327409904,0.4573707561308728
8.0,250.0,90.0,250.0,MEAN,5.0,0.9373831603948821,1.1658318948508557,1.182334422649534,1.2000618027917935,0.6426379491433615,0.518511003757545,0.11073817558188631,0.03545825542975396,0.0023073978327409904,0.4573707561308728
8.0,250.0,90.0,600.0,MEAN,5.0,0.9056337293630448,1.1032975128291478,1.0300780399978484,1.0748033154254606,0.43148636061569806,0.32715832601462014,0.07839662457358694,0.02510252245311029,0.0012313888240075958,0.441879480107055
8.0,250.0,90.0,900.0,MEAN,5.0,0.8166931515465881,0.9949447482258456,0.9374950808973119,0.9737076933299215,0.3519319856071523,0.2598710955785442,0.06227265240587949,0.01993964234730574,8.101716197866083E-4,0.3876488611839677
8.0,250.0,90.0,1200.0,MEAN,5.0,0.8166931515465881,0.9949447482258456,0.9374950808973119,0.9737076933299215,0.3519319856071523,0.2598710955785442,0.06227265240587949,0.01993964234730574,8.101716197866083E-4,0.3876488611839677
8.0,250.0,120.0,180.0,MEAN,5.0,0.7922579040408397,0.9929866867325535,1.0745951443878126,1.066770274370196,0.5562412299538742,0.4413178201549654,0.10004443086019535,0.032034128837006265,0.001918370900426655,0.40876622034468674
8.0,250.0,120.0,250.0,MEAN,5.0,0.7922579040408397,0.9929866867325535,1.0745951443878126,1.066770274370196,0.5562412299538742,0.4413178201549654,0.10004443086019535,0.032034128837006265,0.001918370900426655,0.40876622034468674
8.0,250.0,120.0,600.0,MEAN,5.0,0.7495026206125139,0.9086443821835889,0.8607001906915972,0.8932874249194481,0.365334246620869,0.27845271987676473,0.07082603307858569,0.02267842646657693,0.0010237768509475493,0.3867065911284645
8.0,250.0,120.0,900.0,MEAN,5.0,0.6345894982541419,0.769331776465441,0.7396048493464862,0.7619389754443275,0.29463487232453545,0.22118285743388522,0.0562591178278365,0.01801411446152049,6.735768048736922E-4,0.3132034659932594
8.0,250.0,120.0,1200.0,MEAN,5.0,0.6345894982541419,0.769331776465441,0.7396048493464862,0.7619389754443275,0.29463487232453545,0.22118285743388522,0.0562591178278365,0.01801411446152049,6.735768048736922E-4,0.3132034659932594
8.0,250.0,150.0,180.0,MEAN,5.0,0.656077787113609,0.8263778746994703,0.9479165103443888,0.9221443938107404,0.4793289887498119,0.3768382675943494,0.09114499275325402,0.02918453746601721,0.0016194545128470454,0.35802364080450033
8.0,250.0,150.0,250.0,MEAN,5.0,0.656077787113609,0.8263778746994703,0.9479165103443888,0.9221443938107404,0.4793289887498119,0.3768382675943494,0.09114499275325402,0.02918453746601721,0.0016194545128470454,0.35802364080450033
8.0,250.0,150.0,600.0,MEAN,5.0,0.610165473821816,0.7358111314423788,0.7091107400473672,0.7311382110789569,0.3092327659646486,0.2377688726198472,0.06452571338738895,0.020661070268267828,8.642541653684431E-4,0.332969152014685
8.0,250.0,150.0,900.0,MEAN,5.0,0.49082255937152275,0.5918930490879759,0.5815635849103423,0.5938451232008252,0.2471162408209599,0.1888665288605058,0.05125459600932961,0.016411671473707513,5.686215299445943E-4,0.25274043152437503
8.0,250.0,150.0,1200.0,MEAN,5.0,0.49082255937152275,0.5918930490879759,0.5815635849103423,0.5938451232008252,0.2471162408209599,0.1888665288605058,0.05125459600932961,0.016411671473707513,5.686215299445943E-4,0.25274043152437503
8.0,250.0,200.0,180.0,MEAN,5.0,0.4670535554626297,0.5902061638264733,0.7358718322673796,0.6949313142557184,0.37422259083558984,0.2937147356089319,0.07965097427730328,0.025504164000471004,0.0012674453981097616,0.2793516330213921
8.0,250.0,200.0,250.0,MEAN,5.0,0.4670535554626297,0.5902061638264733,0.7358718322673796,0.6949313142557184,0.37422259083558984,0.2937147356089319,0.07965097427730328,0.025504164000471004,0.0012674453981097616,0.2793516330213921
8.0,250.0,200.0,600.0,MEAN,5.0,0.42533117769564033,0.508136741753709,0.5060714206537544,0.5151433630869011,0.2361594245735288,0.18532146961451393,0.05638857146170629,0.018055565388375133,6.763974881688339E-4,0.254396862360886
8.0,250.0,200.0,900.0,MEAN,5.0,0.32122462211603986,0.3837622102791456,0.39186459739881363,0.3939334810618129,0.18660428338917265,0.1472060758154063,0.044791034427801135,0.014342045381896856,4.4502438054120014E-4,0.1782714462379496
8.0,250.0,200.0,1200.0,MEAN,5.0,0.32122462211603986,0.3837622102791456,0.39186459739881363,0.3939334810618129,0.18660428338917265,0.1472060758154063,0.044791034427801135,0.014342045381896856,4.4502438054120014E-4,0.1782714462379496
8.3,0.0,0.0,180.0,MEAN,5.0,0.1964062477223435,0.28036301125694757,0.5409572824057026,0.4597219926402137,0.3092745417686366,0.24518402874186931,0.0980670925041269,0.04945501062644152,0.0042250991817003175,0.17389494627971475
8.3,0.0,0.0,250.0,MEAN,5.0,0.1964062477223435,0.28036301125694757,0.5409572824057026,0.4597219926402137,0.3092745417686366,0.24518402874186931,0.0980670925041269,0.04945501062644152,0.0042250991817003175,0.17389494627971475
8.3,0.0,0.0,600.0,MEAN,5.0,0.17504725253786724,0.2331957955207792,0.3412895350084654,0.3180792073496189,0.19081082268081045,0.1547006636839254,0.06942618472510598,0.03501146628966202,0.002254808355475051,0.15498403400851313
8.3,0.0,0.0,900.0,MEAN,5.0,0.12392396450220876,0.16508998037504097,0.2491511933709021,0.2286626753690158,0.14903803910968155,0.12288310509472712,0.055147178756335284,0.02781059621297592,0.0014835133323025285,0.10006609699044737
8.3,0.0,0.0,1200.0,MEAN,5.0,0.12392396450220876,0.16508998037504097,0.2491511933709021,0.2286626753690158,0.14903803910968155,0.12288310509472712,0.055147178756335284,0.02781059621297592,0.0014835133323025285,0.10006609699044737
8.3,0.0,10.0,180.0,MEAN,5.0,0.1955077789254395,0.2790557894119908,0.5386309623863093,0.45767739024876175,0.30827632404694183,0.24446581260735809,0.09788561198722773,0.0493634904165264,0.004210893830306985,0.17322201301773024
8.3,0.0,10.0,250.0,MEAN,5.0,0.1955077789254395,0.2790557894119908,0.5386309623863093,0.45767739024876175,0.30827632404694183,0.24446581260735809,0.09788561198722773,0.0493634904165264,0.004210893830306985,0.17322201301773024
8.3,0.0,10.0,600.0,MEAN,5.0,0.17424649137974263,0.23210849574935025,0.33982186149056975,0.3166645578039595,0.19019495968865463,0.15424749993893128,0.06929770635821929,0.03494667494286666,0.0022472273866890676,0.15438428160746795
8.3,0.0,10.0,900.0,MEAN,5.0,0.12335706901601591,0.1643202310854962,0.24807974941803224,0.22764570367660178,0.14855700238743735,0.12252314433712497,0.05504512476196595,0.027759130616850543,0.0014785255610631379,0.09967886431633884
8.3,0.0,10.0,1200.0,MEAN,5.0,0.12335706901601591,0.1643202310854962,0.24807974941803224,0.22764570367660178,0.14855700238743735,0.12252314433712497,0.05504512476196595,0.027759130616850543,0.0014785255610631379,0.09967886431633884
8.3,0.0,30.0,180.0,MEAN,5.0,0.1886200546854201,0.269037225603537,0.5207828932575266,0.44199738771402547,0.3005988290191003,0.2389397247962214,0.09649085043789718,0.04866011535479921,0.004102438338018277,0.1680532020662672
8.3,0.0,30.0,250.0,MEAN,5.0,0.1886200546854201,0.269037225603537,0.5207828932575266,0.44199738771402547,0.3005988290191003,0.2389397247962214,0.09649085043789718,0.04866011535479921,0.004102438338018277,0.1680532020662672
8.3,0.0,30.0,600.0,MEAN,5.0,0.168107800689219,0.22377541733499795,0.3285615283517457,0.3058156472507674,0.18545823246237625,0.15076077424825207,0.06831029079914963,0.03444872353307597,0.002189347952457347,0.14977757399794048
8.3,0.0,30.0,900.0,MEAN,5.0,0.11901120882002152,0.15842086335111288,0.23985938180780852,0.2198465742314465,0.14485725135820515,0.11975353967427999,0.05426079270399086,0.027363593752533045,0.001440444758257705,0.09670452406632134
8.3,0.0,30.0,1200.0,MEAN,5.0,0.11901120882002152,0.15842086335111288,0.23985938180780852,0.2198465742314465,0.14485725135820515,0.11975353967427999,0.05426079270399086,0.027363593752533045,0.001440444758257705,0.09670452406632134
8.3,0.0,50.0,180.0,MEAN,5.0,0.1762551179500732,0.2510644579785256,0.4886738893746692,0.41382034720706673,0.2866959069088213,0.22892211303555363,0.09396946453401445,0.04738858620586853,0.00390961592264324,0.15872624439179872
8.3,0.0,50.0,250.0,MEAN,5.0,0.1762551179500732,0.2510644579785256,0.4886738893746692,0.41382034720706673,0.2866959069088213,0.22892211303555363,0.09396946453401445,0.04738858620586853,0.00390961592264324,0.15872624439179872
8.3,0.0,50.0,600.0,MEAN,5.0,0.15708753922387664,0.2088263203580665,0.3083039824027721,0.2863201024358694,0.17688064961200994,0.1444400885337077,0.06652528627769026,0.033548549832368935,0.0020864444288682124,0.14146491422063687
8.3,0.0,50.0,900.0,MEAN,5.0,0.11120946117282134,0.14783771316594474,0.22507078962953536,0.2058315008404618,0.1381574944452658,0.11473284054839887,0.05284291321348517,0.026648560365905197,0.0013727411111540799,0.09133742012657897
8.3,0.0,50.0,1200.0,MEAN,5.0,0.11120946117282134,0.14783771316594474,0.22507078962953536,0.2058315008404618,0.1381574944452658,0.11473284054839887,0.05284291321348517,0.026648560365905197,0.0013727411111540799,0.09133742012657897
8.3,0.0,90.0,180.0,MEAN,5.0,0.14343239518341833,0.2034491752918018,0.4029359575167964,0.3388165278523284,0.24886906950782026,0.20157801726194585,0.08712999937319038,0.04393945955623837,0.0034077137822914293,0.1336080997369002
8.3,0.0,90.0,250.0,MEAN,5.0,0.14343239518341833,0.2034491752918018,0.4029359575167964,0.3388165278523284,0.24886906950782026,0.20157801726194585,0.08712999937319038,0.04393945955623837,0.0034077137822914293,0.1336080997369002
8.3,0.0,90.0,600.0,MEAN,5.0,0.12783425676599175,0.1692216532684374,0.2542119868828456,0.2344253578065425,0.15354290599230475,0.12718713047717983,0.06168331574964274,0.031106755160956293,0.001818594352212583,0.11907834423277927
8.3,0.0,90.0,900.0,MEAN,5.0,0.0904997231773633,0.1197997560579045,0.18558207446787955,0.1685250976856943,0.11992890815514888,0.10102832883158512,0.04899679931135417,0.024708973915002836,0.001196513646495266,0.07688343654033843
8.3,0.0,90.0,1200.0,MEAN,5.0,0.0904997231773633,0.1197997560579045,0.18558207446787955,0.1685250976856943,0.11992890815514888,0.10102832883158512,0.04899679931135417,0.024708973915002836,0.001196513646495266,0.07688343654033843
8.3,0.0,120.0,180.0,MEAN,5.0,0.11830684649663621,0.16711635599467312,0.3366668998854746,0.28114064943851436,0.2186952090669166,0.17963808012704285,0.08168044720766121,0.04119126285361612,0.0030301479278125715,0.11391797249917326
8.3,0.0,120.0,250.0,MEAN,5.0,0.11830684649663621,0.16711635599467312,0.3366668998854746,0.28114064943851436,0.2186952090669166,0.17963808012704285,0.08168044720766121,0.04119126285361612,0.0030301479278125715,0.11391797249917326
8.3,0.0,120.0,600.0,MEAN,5.0,0.1054410879277719,0.13900133047506574,0.2124028891961247,0.19451972356942543,0.1349267628682715,0.11334396600447914,0.05782532826727486,0.02916118089067647,0.001617098811679874,0.10152949986018235
8.3,0.0,120.0,900.0,MEAN,5.0,0.07464657369934338,0.09840540593360916,0.15506022860422397,0.13983749762849584,0.10538825774543734,0.0900323124329869,0.045932290924896535,0.023163549339366485,0.0010639430357584601,0.06555295095650021
8.3,0.0,120.0,1200.0,MEAN,5.0,0.07464657369934338,0.09840540593360916,0.15506022860422397,0.13983749762849584,0.10538825774543734,0.0900323124329869,0.045932290924896535,0.023163549339366485,0.0010639430357584601,0.06555295095650021
8.3,0.0,150.0,180.0,MEAN,5.0,0.09595796121088429,0.1349124787566094,0.2770864568663603,0.22958056183912617,0.19057212262628564,0.15904192829541464,0.07658431787756553,0.038621296479187356,0.0026952203063708388,0.09593280325461358
8.3,0.0,150.0,250.0,MEAN,5.0,0.09595796121088429,0.1349124787566094,0.2770864568663603,0.22958056183912617,0.19057212262628564,0.15904192829541464,0.07658431787756553,0.038621296479187356,0.0026952203063708388,0.09593280325461358
8.3,0.0,150.0,600.0,MEAN,5.0,0.08552262295060216,0.11221531209940641,0.17481363334367866,0.15884557254544904,0.11757587058540556,0.10034867273828416,0.054217544991357274,0.027341784029890636,0.00143835801369409,0.08550020089847435
8.3,0.0,150.0,900.0,MEAN,5.0,0.06054538038735295,0.07944235714412508,0.1276189888564867,0.1141918514303949,0.09183586629137697,0.07970978407312582,0.04306652680406914,0.021718351042675575,9.463435261618064E-4,0.055203566293412644
8.3,0.0,150.0,1200.0,MEAN,5.0,0.06054538038735295,0.07944235714412508,0.1276189888564867,0.1141918514303949,0.09183586629137697,0.07970978407312582,0.04306652680406914,0.021718351042675575,9.463435261618064E-4,0.055203566293412644
8.3,0.0,200.0,180.0,MEAN,5.0,0.06655866621589647,0.09277737084876339,0.19740627247417356,0.1612298881774472,0.1507472484419135,0.12951801995452142,0.06927747025080347,0.034936469920144625,0.0022460343863707007,0.07127873842156646
8.3,0.0,200.0,250.0,MEAN,5.0,0.06655866621589647,0.09277737084876339,0.19740627247417356,0.1612298881774472,0.1507472484419135,0.12951801995452142,0.06927747025080347,0.034936469920144625,0.0022460343863707007,0.07127873842156646
8.3,0.0,200.0,600.0,MEAN,5.0,0.059320473705848586,0.07716885585015844,0.12454346605863328,0.1115541041184988,0.09300541301452502,0.08172034593283753,0.049044693016853845,0.02473312660122963,0.0011986409983007454,0.06352724248721098
8.3,0.0,200.0,900.0,MEAN,5.0,0.041995679287725615,0.054631366184866914,0.09092031841611324,0.08019467889358795,0.07264443487808982,0.0649127781258884,0.0389575844266718,0.019646220792366893,7.886257372187753E-4,0.0410166327707778
8.3,0.0,200.0,1200.0,MEAN,5.0,0.041995679287725615,0.054631366184866914,0.09092031841611324,0.08019467889358795,0.07264443487808982,0.0649127781258884,0.0389575844266718,0.019646220792366893,7.886257372187753E-4,0.0410166327707778
8.3,10.0,0.0,180.0,MEAN,5.0,0.24271673358530715,0.3430811041679099,0.6265024924057314,0.540601932312968,0.35005332394956334,0.2764344575512389,0.10325790265040016,0.04959184883264027,0.004246378735600498,0.20232067487317465
8.3,10.0,0.0,250.0,MEAN,5.0,0.24271673358530715,0.3430811041679099,0.6265024924057314,0.540601932312968,0.35005332394956334,0.2764344575512389,0.10325790265040016,0.04959184883264027,0.004246378735600498,0.20232067487317465
8.3,10.0,0.0,600.0,MEAN,5.0,0.21737701151983185,0.28759347673863916,0.4030325051210522,0.3799096861345324,0.21707504101320216,0.1744183512593524,0.07310099688569854,0.035108340320883114,0.002266164613369,0.18119831716155127
8.3,10.0,0.0,900.0,MEAN,5.0,0.15615478570180025,0.20659543258676505,0.298165761438559,0.27694943307048897,0.1699957963987045,0.13854542105936107,0.058066185812802124,0.02788754599118639,0.001490984991678736,0.11917549398324873
8.3,10.0,0.0,1200.0,MEAN,5.0,0.15615478570180025,0.20659543258676505,0.298165761438559,0.27694943307048897,0.1699957963987045,0.13854542105936107,0.058066185812802124,0.02788754599118639,0.001490984991678736,0.11917549398324873
8.3,10.0,10.0,180.0,MEAN,5.0,0.24173229303221058,0.3416860602459875,0.6243555402483948,0.5386229056577876,0.3489955218615871,0.27562469971926645,0.10306681614963398,0.04950007539335167,0.004232101839486519,0.20166374917290997
8.3,10.0,10.0,250.0,MEAN,5.0,0.24173229303221058,0.3416860602459875,0.6243555402483948,0.5386229056577876,0.3489955218615871,0.27562469971926645,0.10306681614963398,0.04950007539335167,0.004232101839486519,0.20166374917290997
8.3,10.0,10.0,600.0,MEAN,5.0,0.21646715747062617,0.2863643885267575,0.40144216475752903,0.37836126492397165,0.21638952490250024,0.1739074286080192,0.0729657180030284,0.035043369701420315,0.002258545463317451,0.18058645785696661
8.3,10.0,10.0,900.0,MEAN,5.0,0.15544044894282588,0.20563215978792163,0.2968835363858754,0.2757177071965208,0.16944711620146474,0.13813958077164679,0.057958729976735276,0.02783593799371956,0.0014859720997161703,0.11871431235819
8.3,10.0,10.0,1200.0,MEAN,5.0,0.15544044894282588,0.20563215978792163,0.2968835363858754,0.2757177071965208,0.16944711620146474,0.13813958077164679,0.057958729976735276,0.02783593799371956,0.0014859720997161703,0.11871431235819
8.3,10.0,30.0,180.0,MEAN,5.0,0.2341509993120115,0.3309380833328962,0.6077465178382285,0.5233352771974495,0.3408439277612303,0.2693942731523701,0.10159822817986996,0.04879475414699098,0.004123100115169955,0.19658780378014265
8.3,10.0,30.0,250.0,MEAN,5.0,0.2341509993120115,0.3309380833328962,0.6077465178382285,0.5233352771974495,0.3408439277612303,0.2693942731523701,0.10159822817986996,0.04879475414699098,0.004123100115169955,0.19658780378014265
8.3,10.0,30.0,600.0,MEAN,5.0,0.20946862326572352,0.2769130911491773,0.3892025063800998,0.36644786277609726,0.21111369337670643,0.1699762952063913,0.0719260373408367,0.0345440404984227,0.002200374521481414,0.17586504746788087
8.3,10.0,30.0,900.0,MEAN,5.0,0.14996429370262299,0.19824962557049325,0.28704600707427175,0.2662716335214298,0.16522710548172898,0.13501697051626615,0.05713288227165958,0.02743930670935618,0.001447699504372619,0.115171969054804
8.3,10.0,30.0,1200.0,MEAN,5.0,0.14996429370262299,0.19824962557049325,0.28704600707427175,0.2662716335214298,0.16522710548172898,0.13501697051626615,0.05713288227165958,0.02743930670935618,0.001447699504372619,0.115171969054804
8.3,10.0,50.0,180.0,MEAN,5.0,0.22038660009804847,0.31140472784372075,0.577248988070852,0.49536672489396116,0.3260110468011689,0.2580998463202923,0.09894338226204845,0.047519706774817275,0.003929306556916441,0.18729271224323907
8.3,10.0,50.0,250.0,MEAN,5.0,0.22038660009804847,0.31140472784372075,0.577248988070852,0.49536672489396116,0.3260110468011689,0.2580998463202923,0.09894338226204845,0.047519706774817275,0.003929306556916441,0.18729271224323907
8.3,10.0,50.0,600.0,MEAN,5.0,0.19679965055890025,0.2598171547106202,0.36701211714638965,0.344866810389994,0.20154459553732126,0.16284999364499778,0.07004655036512546,0.03364137608640225,0.00209695272814699,0.16724764711329876
8.3,10.0,50.0,900.0,MEAN,5.0,0.14013342493691022,0.1850057540425633,0.26934811131956454,0.249296993371652,0.1575852274826855,0.12935634797689155,0.05563995270005559,0.026722294880407556,0.001379654870384234,0.10877992137316715
8.3,10.0,50.0,1200.0,MEAN,5.0,0.14013342493691022,0.1850057540425633,0.26934811131956454,0.249296993371652,0.1575852274826855,0.12935634797689155,0.05563995270005559,0.026722294880407556,0.001379654870384234,0.10877992137316715
8.3,10.0,90.0,180.0,MEAN,5.0,0.18073707553282342,0.25459855457820885,0.48220401820480113,0.41036450374851485,0.28386508520050835,0.22727055323299902,0.09174189591506152,0.04406103665734213,0.0034248766052189326,0.15912293739035593
8.3,10.0,90.0,250.0,MEAN,5.0,0.18073707553282342,0.25459855457820885,0.48220401820480113,0.41036450374851485,0.28386508520050835,0.22727055323299902,0.09174189591506152,0.04406103665734213,0.0034248766052189326,0.15912293739035593
8.3,10.0,90.0,600.0,MEAN,5.0,0.16108208812417846,0.21176585387326016,0.3042221456386763,0.28392902268415326,0.17513413851563275,0.1433980247464376,0.0649482884644762,0.03119282515716033,0.001827753634604835,0.14181846722775207
8.3,10.0,90.0,900.0,MEAN,5.0,0.1140373852273064,0.14991874352608198,0.2220909311908801,0.20411258718494857,0.13679333393576057,0.11390509985978653,0.051590259324350754,0.024777341743150313,0.0012025398426951486,0.09156569312081082
8.3,10.0,90.0,1200.0,MEAN,5.0,0.1140373852273064,0.14991874352608198,0.2220909311908801,0.20411258718494857,0.13679333393576057,0.11390509985978653,0.051590259324350754,0.024777341743150313,0.0012025398426951486,0.09156569312081082
8.3,10.0,120.0,180.0,MEAN,5.0,0.1490767369809956,0.20913126151333056,0.4028981005363914,0.34050919481901615,0.24944817078914872,0.2025342168096329,0.08600389234395729,0.04130523590606423,0.0030454091544447563,0.13567263093568202
8.3,10.0,120.0,250.0,MEAN,5.0,0.1490767369809956,0.20913126151333056,0.4028981005363914,0.34050919481901615,0.24944817078914872,0.2025342168096329,0.08600389234395729,0.04130523590606423,0.0030454091544447563,0.13567263093568202
8.3,10.0,120.0,600.0,MEAN,5.0,0.13286478168822977,0.17394780673178672,0.25418810294291255,0.23559650509923302,0.1539001898193987,0.12779045160458183,0.06088609302553177,0.029241867632690502,0.0016252432693234,0.12091835960049999
8.3,10.0,120.0,900.0,MEAN,5.0,0.09406106208930111,0.12314561647863512,0.185564638503614,0.16936701902795764,0.1202079745112787,0.10150756383768614,0.04836354279222904,0.023227641096716153,0.001069301545038953,0.07807145024399606
8.3,10.0,120.0,1200.0,MEAN,5.0,0.09406106208930111,0.12314561647863512,0.185564638503614,0.16936701902795764,0.1202079745112787,0.10150756383768614,0.04836354279222904,0.023227641096716153,0.001069301545038953,0.07807145024399606
8.3,10.0,150.0,180.0,MEAN,5.0,0.12091523160558848,0.16883097233857516,0.33159662323142425,0.2780611498695245,0.21737041060641912,0.17931294057710467,0.08063801870761256,0.0387281586325736,0.002708794682572628,0.11425287445914684
